gene_label,ct_label,as_label,avg_mean_gene_expr,cell_instance_count,dataset_count,as,ct,gene
SLC22A31,basophil,Left posterior basal segmental bronchus,0.6144510973,36,1,http://purl.org/sig/ont/fma/fma7508,http://purl.obolibrary.org/obo/CL_0000767,https://purl.org/ccf/ASCTB-TEMP_slc22a31
SLC22A31,basophil,Cartilage of segmental bronchus,0.6144510973,36,1,http://purl.org/sig/ont/fma/fma62662,http://purl.obolibrary.org/obo/CL_0000767,https://purl.org/ccf/ASCTB-TEMP_slc22a31
SLC22A31,basophil,lung,0.6144510973,36,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000767,https://purl.org/ccf/ASCTB-TEMP_slc22a31
SLC22A31,pulmonary alveolar type 1 cell,Left medial basal segmental bronchus,0.5,24,1,http://purl.org/sig/ont/fma/fma7505,http://purl.obolibrary.org/obo/CL_0002062,http://identifiers.org/hgnc/27091
SLC22A31,pulmonary alveolar type 1 cell,Left posterior basal segmental bronchus,0.5,24,1,http://purl.org/sig/ont/fma/fma7508,http://purl.obolibrary.org/obo/CL_0002062,http://identifiers.org/hgnc/27091
SLC22A31,pulmonary alveolar type 1 cell,Left medial basal bronchopulmonary segment,0.5,24,1,http://purl.org/sig/ont/fma/fma7377,http://purl.obolibrary.org/obo/CL_0002062,http://identifiers.org/hgnc/27091
SLC22A31,pulmonary alveolar type 1 cell,Left lateral basal bronchopulmonary segment,0.5,24,1,http://purl.org/sig/ont/fma/fma7379,http://purl.obolibrary.org/obo/CL_0002062,http://identifiers.org/hgnc/27091
SLC22A31,pulmonary alveolar type 1 cell,Left anterior basal bronchopulmonary segment,0.5,24,1,http://purl.org/sig/ont/fma/fma7378,http://purl.obolibrary.org/obo/CL_0002062,http://identifiers.org/hgnc/27091
SLC22A31,respiratory basal cell,lung,0.2542372942,59,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002633,http://identifiers.org/hgnc/27091
SLC22A31,respiratory basal cell,Right posterior basal bronchopulmonary segment,0.2542372942,59,1,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0002633,http://identifiers.org/hgnc/27091
SLC24A2,stem cell,eye,4.428248,2,1,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0000034,https://purl.org/ccf/ASCTB-TEMP_slc24a2
SLC24A2,oligodendrocyte,hippocampal formation,3.469548384,7031,9,http://purl.obolibrary.org/obo/UBERON_0002421,http://purl.obolibrary.org/obo/CL_0000128,http://identifiers.org/hgnc/10976
SLC24A2,stromal cell,eye,2.624348238,102500,36,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0000499,https://purl.org/ccf/ASCTB-TEMP_slc24a2
SLC24A2,tracheobronchial serous cell,lung,0.940638423,2,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0019001,http://identifiers.org/hgnc/10976
SLC24A2,multiciliated columnar cell of tracheobronchial tree,lung,0.01724137925,58,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002145,http://identifiers.org/hgnc/10976
SLC30A8,epithelial cell of proximal tubule segment 3,kidney,8.66832304,2506,8,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_4030011,http://identifiers.org/hgnc/20303
SLC30A8,type B pancreatic cell,pancreas,4.877834469,7225,4,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0000169,http://identifiers.org/hgnc/20303
SLC30A8,pancreatic A cell,pancreas,3.643171515,49,1,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0000171,https://purl.org/ccf/ASCTB-TEMP_slc30a8
SLC30A8,type B pancreatic cell,head of pancreas,3.4566056,20,1,http://purl.obolibrary.org/obo/UBERON_0001069,http://purl.obolibrary.org/obo/CL_0000169,https://purl.org/ccf/ASCTB-TEMP_slc30a8
SLC30A8,type B pancreatic cell,body of pancreas,3.4566056,20,1,http://purl.obolibrary.org/obo/UBERON_0001150,http://purl.obolibrary.org/obo/CL_0000169,https://purl.org/ccf/ASCTB-TEMP_slc30a8
SLC30A8,type B pancreatic cell,uncinate process of pancreas,3.4566056,20,1,http://purl.obolibrary.org/obo/UBERON_0010373,http://purl.obolibrary.org/obo/CL_0000169,https://purl.org/ccf/ASCTB-TEMP_slc30a8
SLC30A8,type B pancreatic cell,Neck of pancreas,3.4566056,20,1,http://purl.org/sig/ont/fma/fma14517,http://purl.obolibrary.org/obo/CL_0000169,https://purl.org/ccf/ASCTB-TEMP_slc30a8
SLC30A8,type B pancreatic cell,tail of pancreas,3.4566056,20,1,http://purl.obolibrary.org/obo/UBERON_0001151,http://purl.obolibrary.org/obo/CL_0000169,https://purl.org/ccf/ASCTB-TEMP_slc30a8
SLC30A8,type B pancreatic cell,pancreas,2.713094043,774,3,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0000169,https://purl.org/ccf/ASCTB-TEMP_slc30a8
SLC30A8,pancreatic A cell,pancreas,2.654559135,57,1,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0000171,http://identifiers.org/hgnc/20303
SLC30A8,"plasmacytoid dendritic cell, human",outer cortex of kidney,0.200000003,10,1,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0001058,http://identifiers.org/hgnc/20303
SLC30A8,"plasmacytoid dendritic cell, human",kidney capsule,0.200000003,10,1,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0001058,http://identifiers.org/hgnc/20303
SLC30A8,"plasmacytoid dendritic cell, human",kidney,0.200000003,10,1,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0001058,http://identifiers.org/hgnc/20303
SLC34A2,pulmonary ionocyte,Left posterior basal segmental bronchus,8.744691849,315,1,http://purl.org/sig/ont/fma/fma7508,http://purl.obolibrary.org/obo/CL_0017000,http://identifiers.org/hgnc/11020
SLC34A2,pulmonary ionocyte,lung,8.744691849,315,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0017000,http://identifiers.org/hgnc/11020
SLC34A2,pulmonary alveolar type 1 cell,Left posterior basal segmental bronchus,7.630517006,16004,3,http://purl.org/sig/ont/fma/fma7508,http://purl.obolibrary.org/obo/CL_0002062,http://identifiers.org/hgnc/11020
SLC34A2,pulmonary alveolar type 2 cell,Right anterior basal bronchopulmonary segment,5.33676362,624,1,http://purl.org/sig/ont/fma/fma7364,http://purl.obolibrary.org/obo/CL_0002063,http://identifiers.org/hgnc/11020
SLC34A2,pulmonary alveolar type 2 cell,Left posterior bronchopulmonary segment,5.203932047,253,1,http://purl.org/sig/ont/fma/fma7386,http://purl.obolibrary.org/obo/CL_0002063,http://identifiers.org/hgnc/11020
SLC34A2,"CD4-positive, alpha-beta T cell",lung,4.996768475,554,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000624,http://identifiers.org/hgnc/11020
SLC34A2,pulmonary alveolar type 2 cell,Superior lingular bronchopulmonary segment,4.93696928,1797,1,http://purl.org/sig/ont/fma/fma7374,http://purl.obolibrary.org/obo/CL_0002063,http://identifiers.org/hgnc/11020
SLC34A2,pulmonary alveolar type 2 cell,Right posterior basal bronchopulmonary segment,4.411235809,2225,1,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0002063,http://identifiers.org/hgnc/11020
SLC34A2,pulmonary alveolar type 2 cell,Right superior segmental bronchus,3.892486691,509,1,http://purl.org/sig/ont/fma/fma7416,http://purl.obolibrary.org/obo/CL_0002063,http://identifiers.org/hgnc/11020
SLC34A2,multiciliated epithelial cell,Left posterior basal segmental bronchus,3.714285851,7,1,http://purl.org/sig/ont/fma/fma7508,http://purl.obolibrary.org/obo/CL_0005012,http://identifiers.org/hgnc/11020
SLC34A2,pulmonary alveolar type 2 cell,Left lateral basal segmental bronchus,3.685879405,33,1,http://purl.org/sig/ont/fma/fma7507,http://purl.obolibrary.org/obo/CL_0002063,https://purl.org/ccf/ASCTB-TEMP_slc34a2
SLC34A2,pulmonary alveolar type 2 cell,Left posterior bronchopulmonary segment,3.597663528,129,1,http://purl.org/sig/ont/fma/fma7386,http://purl.obolibrary.org/obo/CL_0002063,https://purl.org/ccf/ASCTB-TEMP_slc34a2
SLC34A2,lung microvascular endothelial cell,lung,3.593388955,6,2,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_2000016,https://purl.org/ccf/ASCTB-TEMP_slc34a2
SLC34A2,lung microvascular endothelial cell,Left posterior basal segmental bronchus,3.593388955,6,2,http://purl.org/sig/ont/fma/fma7508,http://purl.obolibrary.org/obo/CL_2000016,https://purl.org/ccf/ASCTB-TEMP_slc34a2
SLC34A2,pulmonary alveolar type 2 cell,Superior lingular bronchopulmonary segment,3.55724035,1069,1,http://purl.org/sig/ont/fma/fma7374,http://purl.obolibrary.org/obo/CL_0002063,https://purl.org/ccf/ASCTB-TEMP_slc34a2
SLC34A2,pulmonary alveolar type 2 cell,lung,3.551730779,262691,310,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002063,https://purl.org/ccf/ASCTB-TEMP_slc34a2
SLC34A2,pulmonary alveolar type 1 cell,lung,3.493917858,2241,28,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002062,https://purl.org/ccf/ASCTB-TEMP_slc34a2
SLC34A2,club cell,lung,3.447466979,10032,49,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000158,https://purl.org/ccf/ASCTB-TEMP_slc34a2
SLC34A2,pulmonary alveolar type 2 cell,Right anterior basal bronchopulmonary segment,3.426156243,305,1,http://purl.org/sig/ont/fma/fma7364,http://purl.obolibrary.org/obo/CL_0002063,https://purl.org/ccf/ASCTB-TEMP_slc34a2
SLC34A2,pulmonary alveolar type 1 cell,lung,3.362776904,20038,26,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002062,http://identifiers.org/hgnc/11020
SLC34A2,pulmonary alveolar type 2 cell,Cartilage of segmental bronchus,3.350646524,1276,1,http://purl.org/sig/ont/fma/fma62662,http://purl.obolibrary.org/obo/CL_0002063,https://purl.org/ccf/ASCTB-TEMP_slc34a2
SLC34A2,pulmonary alveolar type 2 cell,Lateral segmental bronchus,3.350646524,1276,1,http://purl.org/sig/ont/fma/fma7402,http://purl.obolibrary.org/obo/CL_0002063,https://purl.org/ccf/ASCTB-TEMP_slc34a2
SLC34A2,blood vessel endothelial cell,lung,3.123028602,3,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000071,https://purl.org/ccf/ASCTB-TEMP_slc34a2
SLC34A2,respiratory tract goblet cell,lung,3.122896222,2208,10,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002370,https://purl.org/ccf/ASCTB-TEMP_slc34a2
SLC34A2,pulmonary alveolar type 2 cell,Left posterior basal segmental bronchus,3.055849959,28939,18,http://purl.org/sig/ont/fma/fma7508,http://purl.obolibrary.org/obo/CL_0002063,https://purl.org/ccf/ASCTB-TEMP_slc34a2
SLC34A2,"dendritic cell, human",lung,3.05304265,4,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0001056,http://identifiers.org/hgnc/11020
SLC34A2,basal cell,lung,3.046205234,3817,16,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000646,https://purl.org/ccf/ASCTB-TEMP_slc34a2
SLC34A2,respiratory tract goblet cell,Left posterior basal segmental bronchus,3.017854022,214,6,http://purl.org/sig/ont/fma/fma7508,http://purl.obolibrary.org/obo/CL_0002370,https://purl.org/ccf/ASCTB-TEMP_slc34a2
SLC34A2,pulmonary alveolar type 2 cell,Right superior segmental bronchus,2.927862362,254,1,http://purl.org/sig/ont/fma/fma7416,http://purl.obolibrary.org/obo/CL_0002063,https://purl.org/ccf/ASCTB-TEMP_slc34a2
SLC34A2,pulmonary alveolar type 2 cell,lung,2.908829732,515181,314,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002063,http://identifiers.org/hgnc/11020
SLC34A2,pulmonary alveolar type 2 cell,Left posterior basal segmental bronchus,2.888794977,28904,19,http://purl.org/sig/ont/fma/fma7508,http://purl.obolibrary.org/obo/CL_0002063,http://identifiers.org/hgnc/11020
SLC34A2,classical monocyte,lung,2.758137344,82,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000860,https://purl.org/ccf/ASCTB-TEMP_slc34a2
SLC34A2,serous secreting cell,lung,2.702203274,2,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000313,http://identifiers.org/hgnc/11020
SLC34A2,serous secreting cell,Lateral segmental bronchus,2.702203274,2,1,http://purl.org/sig/ont/fma/fma7402,http://purl.obolibrary.org/obo/CL_0000313,http://identifiers.org/hgnc/11020
SLC34A2,serous secreting cell,Cartilage of segmental bronchus,2.702203274,2,1,http://purl.org/sig/ont/fma/fma62662,http://purl.obolibrary.org/obo/CL_0000313,http://identifiers.org/hgnc/11020
SLC34A2,epithelial cell,skin of body,2.606797828,101,3,http://purl.obolibrary.org/obo/UBERON_0002097,http://purl.obolibrary.org/obo/CL_0000066,https://purl.org/ccf/ASCTB-TEMP_slc34a2
SLC34A2,pulmonary alveolar type 2 cell,Left lateral basal segmental bronchus,2.582678795,36,1,http://purl.org/sig/ont/fma/fma7507,http://purl.obolibrary.org/obo/CL_0002063,http://identifiers.org/hgnc/11020
SLC34A2,pulmonary alveolar epithelial cell,lung,2.535028425,904,29,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000322,http://identifiers.org/hgnc/11020
SLC34A2,club cell,Left posterior basal segmental bronchus,2.480895164,860,5,http://purl.org/sig/ont/fma/fma7508,http://purl.obolibrary.org/obo/CL_0000158,https://purl.org/ccf/ASCTB-TEMP_slc34a2
SLC34A2,multiciliated epithelial cell,lung,2.373237205,216,5,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0005012,http://identifiers.org/hgnc/11020
SLC34A2,pulmonary alveolar epithelial cell,Lateral segmental bronchus,2.367979765,52,1,http://purl.org/sig/ont/fma/fma7402,http://purl.obolibrary.org/obo/CL_0000322,http://identifiers.org/hgnc/11020
SLC34A2,pulmonary alveolar epithelial cell,Cartilage of segmental bronchus,2.367979765,52,1,http://purl.org/sig/ont/fma/fma62662,http://purl.obolibrary.org/obo/CL_0000322,http://identifiers.org/hgnc/11020
SLC34A2,tracheobronchial serous cell,lung,2.326394864,1851,7,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0019001,http://identifiers.org/hgnc/11020
SLC34A2,pulmonary alveolar epithelial cell,Left posterior basal segmental bronchus,2.314944744,32,2,http://purl.org/sig/ont/fma/fma7508,http://purl.obolibrary.org/obo/CL_0000322,http://identifiers.org/hgnc/11020
SLC34A2,pulmonary alveolar epithelial cell,Right posterior basal bronchopulmonary segment,2.037301779,10,1,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0000322,http://identifiers.org/hgnc/11020
SLC34A2,basal cell,Left posterior basal segmental bronchus,2.012211842,2907,5,http://purl.org/sig/ont/fma/fma7508,http://purl.obolibrary.org/obo/CL_0000646,https://purl.org/ccf/ASCTB-TEMP_slc34a2
SLC34A2,pulmonary alveolar epithelial cell,lung,1.995169878,24,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000322,https://purl.org/ccf/ASCTB-TEMP_slc34a2
SLC34A2,pulmonary alveolar type 2 cell,Left lateral basal bronchopulmonary segment,1.979610085,27,1,http://purl.org/sig/ont/fma/fma7379,http://purl.obolibrary.org/obo/CL_0002063,http://identifiers.org/hgnc/11020
SLC34A2,pulmonary alveolar type 2 cell,Left medial basal segmental bronchus,1.979610085,27,1,http://purl.org/sig/ont/fma/fma7505,http://purl.obolibrary.org/obo/CL_0002063,http://identifiers.org/hgnc/11020
SLC34A2,pulmonary alveolar type 2 cell,Left anterior basal bronchopulmonary segment,1.979610085,27,1,http://purl.org/sig/ont/fma/fma7378,http://purl.obolibrary.org/obo/CL_0002063,http://identifiers.org/hgnc/11020
SLC34A2,pulmonary alveolar type 2 cell,Left medial basal bronchopulmonary segment,1.979610085,27,1,http://purl.org/sig/ont/fma/fma7377,http://purl.obolibrary.org/obo/CL_0002063,http://identifiers.org/hgnc/11020
SLC34A2,alveolar adventitial fibroblast,lung,1.953091502,6,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4028006,http://identifiers.org/hgnc/11020
SLC34A2,tracheobronchial goblet cell,Right posterior basal bronchopulmonary segment,1.943029881,3,1,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0019003,http://identifiers.org/hgnc/11020
SLC34A2,tracheobronchial goblet cell,lung,1.943029881,3,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0019003,http://identifiers.org/hgnc/11020
SLC34A2,corneocyte,skin of body,1.903483033,56,1,http://purl.obolibrary.org/obo/UBERON_0002097,http://purl.obolibrary.org/obo/CL_0002153,http://identifiers.org/hgnc/11020
SLC34A2,airway submucosal gland collecting duct epithelial cell,lung,1.711844951,41,2,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4033023,http://identifiers.org/hgnc/11020
SLC34A2,respiratory basal cell,lung,1.564542762,104,7,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002633,http://identifiers.org/hgnc/11020
SLC34A2,brush cell of tracheobronchial tree,lung,1.537141725,33,2,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002075,http://identifiers.org/hgnc/11020
SLC34A2,classical monocyte,lung,1.45903182,713,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000860,http://identifiers.org/hgnc/11020
SLC34A2,alveolar adventitial fibroblast,lung,1.442964444,25,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4028006,https://purl.org/ccf/ASCTB-TEMP_slc34a2
SLC34A2,pulmonary alveolar type 2 cell,Left apical segmental bronchus,1.212588072,46,1,http://purl.org/sig/ont/fma/fma7426,http://purl.obolibrary.org/obo/CL_0002063,http://identifiers.org/hgnc/11020
SLC34A2,pulmonary alveolar type 2 cell,Left anterior segmental bronchus,1.212588072,46,1,http://purl.org/sig/ont/fma/fma7428,http://purl.obolibrary.org/obo/CL_0002063,http://identifiers.org/hgnc/11020
SLC34A2,multiciliated columnar cell of tracheobronchial tree,lung,1.153462172,34,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002145,http://identifiers.org/hgnc/11020
SLC34A2,pulmonary alveolar type 1 cell,Left lateral basal segmental bronchus,0.8823529482,17,1,http://purl.org/sig/ont/fma/fma7507,http://purl.obolibrary.org/obo/CL_0002062,http://identifiers.org/hgnc/11020
SLC34A2,respiratory basal cell,Right posterior basal bronchopulmonary segment,0.2916666865,24,1,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0002633,http://identifiers.org/hgnc/11020
SLC34A2,kidney loop of Henle thin ascending limb epithelial cell,kidney,0.01153540146,3771,3,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1001107,http://identifiers.org/hgnc/11020
SLC34A2,kidney loop of Henle thin ascending limb epithelial cell,outer cortex of kidney,0.01153540146,3771,3,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1001107,http://identifiers.org/hgnc/11020
SLC39A8,intermediate monocyte,lung,4.327627707,2,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002393,https://purl.org/ccf/ASCTB-TEMP_slc39a8
SLC39A8,pulmonary alveolar type 1 cell,Right anterior bronchopulmonary segment,4.259694166,1078,1,http://purl.org/sig/ont/fma/fma7359,http://purl.obolibrary.org/obo/CL_0002062,https://purl.org/ccf/ASCTB-TEMP_slc39a8
SLC39A8,pulmonary alveolar type 1 cell,Superior lingular bronchopulmonary segment,4.174828579,798,1,http://purl.org/sig/ont/fma/fma7374,http://purl.obolibrary.org/obo/CL_0002062,https://purl.org/ccf/ASCTB-TEMP_slc39a8
SLC39A8,pulmonary alveolar type 1 cell,lung,3.683133085,9436,35,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002062,https://purl.org/ccf/ASCTB-TEMP_slc39a8
SLC39A8,hematopoietic precursor cell,blood,3.036338568,5,2,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0008001,http://identifiers.org/hgnc/20862
SLC39A8,pulmonary alveolar type 2 cell,Left posterior basal segmental bronchus,2.937091571,14161,9,http://purl.org/sig/ont/fma/fma7508,http://purl.obolibrary.org/obo/CL_0002063,https://purl.org/ccf/ASCTB-TEMP_slc39a8
