gene_label,gene
RPRM,http://identifiers.org/hgnc/24201
RPRM,https://purl.org/ccf/ASCTB-TEMP_rprm
RPRML,http://identifiers.org/hgnc/32422
RPS10,http://identifiers.org/hgnc/10383
RPS10,https://purl.org/ccf/ASCTB-TEMP_rps10
RPS10-NUDT3,http://identifiers.org/hgnc/49181
RPS10P2,http://identifiers.org/hgnc/16594
RPS10P28,http://identifiers.org/hgnc/35511
RPS10P3,http://identifiers.org/hgnc/23684
RPS10P7,http://identifiers.org/hgnc/36423
RPS11,http://identifiers.org/hgnc/10384
RPS11,https://purl.org/ccf/ASCTB-TEMP_rps11
RPS11P5,http://identifiers.org/hgnc/36312
RPS12,http://identifiers.org/hgnc/10385
RPS12,https://purl.org/ccf/ASCTB-TEMP_rps12
RPS12P23,http://identifiers.org/hgnc/35573
RPS12P26,http://identifiers.org/hgnc/36320
RPS12P3,http://identifiers.org/hgnc/35500
RPS13,http://identifiers.org/hgnc/10386
RPS13,https://purl.org/ccf/ASCTB-TEMP_rps13
RPS13P2,http://identifiers.org/hgnc/36364
RPS14,http://identifiers.org/hgnc/10387
RPS14,https://purl.org/ccf/ASCTB-TEMP_rps14
RPS14P8,http://identifiers.org/hgnc/37027
RPS15,http://identifiers.org/hgnc/10388
RPS15,https://purl.org/ccf/ASCTB-TEMP_rps15
RPS15A,http://identifiers.org/hgnc/10389
RPS15A,https://purl.org/ccf/ASCTB-TEMP_rps15a
RPS15AP12,http://identifiers.org/hgnc/36759
RPS15AP19,http://identifiers.org/hgnc/36603
RPS15AP24,http://identifiers.org/hgnc/36174
RPS15AP9,http://identifiers.org/hgnc/36164
RPS15P4,http://identifiers.org/hgnc/35712
RPS16,http://identifiers.org/hgnc/10396
RPS16,https://purl.org/ccf/ASCTB-TEMP_rps16
RPS17,http://identifiers.org/hgnc/10397
RPS17,https://purl.org/ccf/ASCTB-TEMP_rps17
RPS17P16,http://identifiers.org/hgnc/36821
RPS17P2,http://identifiers.org/hgnc/10398
RPS18,http://identifiers.org/hgnc/10401
RPS18,https://purl.org/ccf/ASCTB-TEMP_rps18
RPS18P5,http://identifiers.org/hgnc/36287
RPS19,http://identifiers.org/hgnc/10402
RPS19,https://purl.org/ccf/ASCTB-TEMP_rps19
RPS19BP1,http://identifiers.org/hgnc/28749
RPS19BP1,https://purl.org/ccf/ASCTB-TEMP_rps19bp1
RPS19P1,http://identifiers.org/hgnc/16534
RPS2,http://identifiers.org/hgnc/10404
RPS2,https://purl.org/ccf/ASCTB-TEMP_rps2
RPS20,http://identifiers.org/hgnc/10405
RPS20,https://purl.org/ccf/ASCTB-TEMP_rps20
RPS20P14,http://identifiers.org/hgnc/36692
RPS20P22,http://identifiers.org/hgnc/36379
RPS21,http://identifiers.org/hgnc/10409
RPS21,https://purl.org/ccf/ASCTB-TEMP_rps21
RPS21-DT,http://identifiers.org/hgnc/56740
RPS21P4,http://identifiers.org/hgnc/35922
RPS23,http://identifiers.org/hgnc/10410
RPS23,https://purl.org/ccf/ASCTB-TEMP_rps23
RPS23P8,http://identifiers.org/hgnc/35982
RPS24,http://identifiers.org/hgnc/10411
RPS24,https://purl.org/ccf/ASCTB-TEMP_rps24
RPS24P17,http://identifiers.org/hgnc/36348
RPS24P19,http://identifiers.org/hgnc/35683
RPS24P8,http://identifiers.org/hgnc/37016
RPS25,http://identifiers.org/hgnc/10413
RPS25,https://purl.org/ccf/ASCTB-TEMP_rps25
RPS26,http://identifiers.org/hgnc/10414
RPS26,https://purl.org/ccf/ASCTB-TEMP_rps26
RPS26P11,http://identifiers.org/hgnc/31817
RPS26P15,http://identifiers.org/hgnc/35680
RPS26P3,http://identifiers.org/hgnc/23411
RPS26P31,http://identifiers.org/hgnc/36614
RPS26P47,http://identifiers.org/hgnc/36368
RPS26P58,http://identifiers.org/hgnc/36571
RPS26P6,http://identifiers.org/hgnc/31090
RPS27,http://identifiers.org/hgnc/10416
RPS27,https://purl.org/ccf/ASCTB-TEMP_rps27
RPS27A,http://identifiers.org/hgnc/10417
RPS27A,https://purl.org/ccf/ASCTB-TEMP_rps27a
RPS27AP1,http://identifiers.org/hgnc/17121
RPS27AP16,http://identifiers.org/hgnc/36855
RPS27AP2,http://identifiers.org/hgnc/16572
RPS27AP5,http://identifiers.org/hgnc/36867
RPS27L,http://identifiers.org/hgnc/18476
RPS27L,https://purl.org/ccf/ASCTB-TEMP_rps27l
RPS27P17,http://identifiers.org/hgnc/36291
RPS27P19,http://identifiers.org/hgnc/36094
RPS27P29,http://identifiers.org/hgnc/36516
RPS27P3,http://identifiers.org/hgnc/17445
RPS27P4,http://identifiers.org/hgnc/16694
RPS27P6,http://identifiers.org/hgnc/36163
RPS27P7,http://identifiers.org/hgnc/35622
RPS27P8,http://identifiers.org/hgnc/36022
RPS27P9,http://identifiers.org/hgnc/36964
RPS28,http://identifiers.org/hgnc/10418
RPS28,https://purl.org/ccf/ASCTB-TEMP_rps28
RPS28P4,http://identifiers.org/hgnc/36208
RPS28P7,http://identifiers.org/hgnc/35787
RPS29,http://identifiers.org/hgnc/10419
RPS29,https://purl.org/ccf/ASCTB-TEMP_rps29
RPS2P29,http://identifiers.org/hgnc/36011
RPS2P32,http://identifiers.org/hgnc/30518
RPS2P46,http://identifiers.org/hgnc/35839
RPS2P5,http://identifiers.org/hgnc/31386
RPS2P55,http://identifiers.org/hgnc/36140
RPS2P7,http://identifiers.org/hgnc/15838
RPS3,http://identifiers.org/hgnc/10420
RPS3,https://purl.org/ccf/ASCTB-TEMP_rps3
RPS3A,http://identifiers.org/hgnc/10421
RPS3A,https://purl.org/ccf/ASCTB-TEMP_rps3a
RPS3AP18,http://identifiers.org/hgnc/35893
RPS3AP20,http://identifiers.org/hgnc/36141
RPS3AP21,http://identifiers.org/hgnc/36841
RPS3AP25,http://identifiers.org/hgnc/36801
RPS3AP26,http://identifiers.org/hgnc/36513
RPS3AP28,http://identifiers.org/hgnc/35738
RPS3AP44,http://identifiers.org/hgnc/36761
RPS3AP47,http://identifiers.org/hgnc/36744
RPS3AP5,http://identifiers.org/hgnc/23744
RPS3AP53,http://identifiers.org/hgnc/44500
RPS3AP6,http://identifiers.org/hgnc/18630
RPS4X,http://identifiers.org/hgnc/10424
RPS4X,https://purl.org/ccf/ASCTB-TEMP_rps4x
RPS4XP11,http://identifiers.org/hgnc/37013
RPS4XP17,http://identifiers.org/hgnc/36789
RPS4XP6,http://identifiers.org/hgnc/36057
RPS4Y1,http://identifiers.org/hgnc/10425
RPS4Y1,https://purl.org/ccf/ASCTB-TEMP_rps4y1
RPS5,http://identifiers.org/hgnc/10426
RPS5,https://purl.org/ccf/ASCTB-TEMP_rps5
RPS6,http://identifiers.org/hgnc/10429
RPS6,https://purl.org/ccf/ASCTB-TEMP_rps6
RPS6KA1,http://identifiers.org/hgnc/10430
RPS6KA2,http://identifiers.org/hgnc/10431
RPS6KA2,https://purl.org/ccf/ASCTB-TEMP_rps6ka2
RPS6KA3,http://identifiers.org/hgnc/10432
RPS6KA3,https://purl.org/ccf/ASCTB-TEMP_rps6ka3
RPS6KA4,http://identifiers.org/hgnc/10433
RPS6KA5,http://identifiers.org/hgnc/10434
RPS6KA6,http://identifiers.org/hgnc/10435
RPS6KB1,http://identifiers.org/hgnc/10436
RPS6KB2,http://identifiers.org/hgnc/10437
RPS6KB2,https://purl.org/ccf/ASCTB-TEMP_rps6kb2
RPS6KC1,http://identifiers.org/hgnc/10439
RPS6KL1,http://identifiers.org/hgnc/20222
RPS7,http://identifiers.org/hgnc/10440
RPS7,https://purl.org/ccf/ASCTB-TEMP_rps7
RPS7P1,http://identifiers.org/hgnc/17081
RPS7P10,http://identifiers.org/hgnc/39903
RPS7P11,http://identifiers.org/hgnc/35841
RPS8,http://identifiers.org/hgnc/10441
RPS8,https://purl.org/ccf/ASCTB-TEMP_rps8
RPS8P10,http://identifiers.org/hgnc/35628
RPS9,http://identifiers.org/hgnc/10442
RPS9,https://purl.org/ccf/ASCTB-TEMP_rps9
RPS9P2,http://identifiers.org/hgnc/19428
RPSA,http://identifiers.org/hgnc/6502
RPSA,https://purl.org/ccf/ASCTB-TEMP_rpsa
RPSAP12,http://identifiers.org/hgnc/6504
RPSAP14,http://identifiers.org/hgnc/6506
RPSAP17,http://identifiers.org/hgnc/35707
RPSAP19,http://identifiers.org/hgnc/36508
RPSAP27,http://identifiers.org/hgnc/36650
RPSAP5,http://identifiers.org/hgnc/20139
RPSAP52,https://purl.org/ccf/ASCTB-TEMP_rpsap52
RPSAP61,http://identifiers.org/hgnc/36760
RPSAP76,http://identifiers.org/hgnc/51930
RPSAP8,http://identifiers.org/hgnc/31462
RPSAP9,http://identifiers.org/hgnc/31463
RPTOR,http://identifiers.org/hgnc/30287
RPTOR,https://purl.org/ccf/ASCTB-TEMP_rptor
RPUSD1,http://identifiers.org/hgnc/14173
RPUSD1,https://purl.org/ccf/ASCTB-TEMP_rpusd1
RPUSD2,http://identifiers.org/hgnc/24180
RPUSD3,http://identifiers.org/hgnc/28437
RPUSD3,https://purl.org/ccf/ASCTB-TEMP_rpusd3
RPUSD4,http://identifiers.org/hgnc/25898
RPUSD4,https://purl.org/ccf/ASCTB-TEMP_rpusd4
RRAD,http://identifiers.org/hgnc/10446
RRAD,https://purl.org/ccf/ASCTB-TEMP_rrad
RRAGA,http://identifiers.org/hgnc/16963
RRAGA,https://purl.org/ccf/ASCTB-TEMP_rraga
RRAGB,http://identifiers.org/hgnc/19901
RRAGB,https://purl.org/ccf/ASCTB-TEMP_rragb
RRAGC,http://identifiers.org/hgnc/19902
RRAGC-DT,http://identifiers.org/hgnc/55793
RRAGD,http://identifiers.org/hgnc/19903
RRAGD,https://purl.org/ccf/ASCTB-TEMP_rragd
RRAS,http://identifiers.org/hgnc/10447
RRAS2,http://identifiers.org/hgnc/17271
RRAS2,https://purl.org/ccf/ASCTB-TEMP_rras2
RRBP1,http://identifiers.org/hgnc/10448
RRBP1,https://purl.org/ccf/ASCTB-TEMP_rrbp1
RREB1,http://identifiers.org/hgnc/10449
RRM1,http://identifiers.org/hgnc/10451
RRM1,https://purl.org/ccf/ASCTB-TEMP_rrm1
RRM2,http://identifiers.org/hgnc/10452
RRM2,https://purl.org/ccf/ASCTB-TEMP_rrm2
RRM2B,http://identifiers.org/hgnc/17296
RRM2B,https://purl.org/ccf/ASCTB-TEMP_rrm2b
RRN3,http://identifiers.org/hgnc/30346
RRN3P1,http://identifiers.org/hgnc/30548
RRP1,http://identifiers.org/hgnc/18785
RRP12,http://identifiers.org/hgnc/29100
RRP12,https://purl.org/ccf/ASCTB-TEMP_rrp12
RRP15,http://identifiers.org/hgnc/24255
RRP1B,http://identifiers.org/hgnc/23818
RRP1B,https://purl.org/ccf/ASCTB-TEMP_rrp1b
RRP36,http://identifiers.org/hgnc/21374
RRP7A,http://identifiers.org/hgnc/24286
RRP7BP,http://identifiers.org/hgnc/30454
RRP8,http://identifiers.org/hgnc/29030
RRP9,http://identifiers.org/hgnc/16829
RRS1,http://identifiers.org/hgnc/17083
RS1,https://purl.org/ccf/ASCTB-TEMP_rs1
RSAD1,http://identifiers.org/hgnc/25634
RSAD2,http://identifiers.org/hgnc/30908
RSAD2,https://purl.org/ccf/ASCTB-TEMP_rsad2
RSBN1,http://identifiers.org/hgnc/25642
RSBN1L,http://identifiers.org/hgnc/24765
RSBN1L,https://purl.org/ccf/ASCTB-TEMP_rsbn1l
RSF1,http://identifiers.org/hgnc/18118
RSF1,https://purl.org/ccf/ASCTB-TEMP_rsf1
RSKR,http://identifiers.org/hgnc/26314
RSL1D1,http://identifiers.org/hgnc/24534
RSL1D1,https://purl.org/ccf/ASCTB-TEMP_rsl1d1
RSL1D1-DT,http://identifiers.org/hgnc/55337
RSL24D1,http://identifiers.org/hgnc/18479
RSL24D1,https://purl.org/ccf/ASCTB-TEMP_rsl24d1
RSPH1,http://identifiers.org/hgnc/12371
RSPH1,https://purl.org/ccf/ASCTB-TEMP_rsph1
RSPH10B,http://identifiers.org/hgnc/27362
RSPH10B2,http://identifiers.org/hgnc/34385
RSPH14,http://identifiers.org/hgnc/13437
RSPH3,http://identifiers.org/hgnc/21054
RSPH4A,http://identifiers.org/hgnc/21558
RSPH4A,https://purl.org/ccf/ASCTB-TEMP_rsph4a
RSPH9,http://identifiers.org/hgnc/21057
RSPH9,https://purl.org/ccf/ASCTB-TEMP_rsph9
RSPO2,http://identifiers.org/hgnc/28583
RSPO3,http://identifiers.org/hgnc/20866
RSPO3,https://purl.org/ccf/ASCTB-TEMP_rspo3
RSPRY1,http://identifiers.org/hgnc/29420
RSRC1,http://identifiers.org/hgnc/24152
RSRC2,http://identifiers.org/hgnc/30559
RSRC2,https://purl.org/ccf/ASCTB-TEMP_rsrc2
RSRP1,http://identifiers.org/hgnc/25234
RSRP1,https://purl.org/ccf/ASCTB-TEMP_rsrp1
RSU1,http://identifiers.org/hgnc/10464
RSU1,https://purl.org/ccf/ASCTB-TEMP_rsu1
RTBDN,https://purl.org/ccf/ASCTB-TEMP_rtbdn
RTCA,http://identifiers.org/hgnc/17981
RTCA,https://purl.org/ccf/ASCTB-TEMP_rtca
RTCA-AS1,http://identifiers.org/hgnc/50573
RTCB,http://identifiers.org/hgnc/26935
RTEL1,http://identifiers.org/hgnc/15888
RTEL1-TNFRSF6B,http://identifiers.org/hgnc/44095
RTF1,http://identifiers.org/hgnc/28996
RTF2,http://identifiers.org/hgnc/15890
RTKN,http://identifiers.org/hgnc/10466
RTL10,http://identifiers.org/hgnc/26112
RTL5,http://identifiers.org/hgnc/29430
RTL6,http://identifiers.org/hgnc/13343
RTL8A,http://identifiers.org/hgnc/24514
RTL8B,http://identifiers.org/hgnc/33156
RTL8C,http://identifiers.org/hgnc/2569
RTN1,http://identifiers.org/hgnc/10467
RTN1,https://purl.org/ccf/ASCTB-TEMP_rtn1
RTN2,http://identifiers.org/hgnc/10468
RTN3,http://identifiers.org/hgnc/10469
RTN3,https://purl.org/ccf/ASCTB-TEMP_rtn3
RTN4,http://identifiers.org/hgnc/14085
RTN4,https://purl.org/ccf/ASCTB-TEMP_rtn4
RTN4IP1,http://identifiers.org/hgnc/18647
RTN4IP1,https://purl.org/ccf/ASCTB-TEMP_rtn4ip1
RTN4RL1,https://purl.org/ccf/ASCTB-TEMP_rtn4rl1
RTN4RL2,http://identifiers.org/hgnc/23053
RTP4,http://identifiers.org/hgnc/23992
RTRAF,http://identifiers.org/hgnc/23169
RTTN,http://identifiers.org/hgnc/18654
RUBCN,http://identifiers.org/hgnc/28991
RUBCNL,http://identifiers.org/hgnc/20420
RUFY1,http://identifiers.org/hgnc/19760
RUFY1,https://purl.org/ccf/ASCTB-TEMP_rufy1
RUFY2,http://identifiers.org/hgnc/19761
RUFY2,https://purl.org/ccf/ASCTB-TEMP_rufy2
RUFY3,http://identifiers.org/hgnc/30285
RUFY3,https://purl.org/ccf/ASCTB-TEMP_rufy3
RUFY4,http://identifiers.org/hgnc/24804
RUNDC1,http://identifiers.org/hgnc/25418
RUNDC3A,http://identifiers.org/hgnc/16984
RUNDC3B,http://identifiers.org/hgnc/30286
RUNDC3B,https://purl.org/ccf/ASCTB-TEMP_rundc3b
RUNX1,http://identifiers.org/hgnc/10471
RUNX1,https://purl.org/ccf/ASCTB-TEMP_runx1
RUNX1-AS1,http://identifiers.org/hgnc/56821
RUNX1T1,http://identifiers.org/hgnc/1535
RUNX1T1,https://purl.org/ccf/ASCTB-TEMP_runx1t1
RUNX2,http://identifiers.org/hgnc/10472
RUNX2,https://purl.org/ccf/ASCTB-TEMP_runx2
RUNX3,http://identifiers.org/hgnc/10473
RUNX3,https://purl.org/ccf/ASCTB-TEMP_runx3
RUNX3-AS1,http://identifiers.org/hgnc/40513
RUSC1,http://identifiers.org/hgnc/17153
RUSC1,https://purl.org/ccf/ASCTB-TEMP_rusc1
RUSC1-AS1,http://identifiers.org/hgnc/26680
RUSC1-AS1,https://purl.org/ccf/ASCTB-TEMP_rusc1-as1
RUSC2,http://identifiers.org/hgnc/23625
RUSC2,https://purl.org/ccf/ASCTB-TEMP_rusc2
RUSF1,http://identifiers.org/hgnc/25848
RUSF1-DT,http://identifiers.org/hgnc/56038
RUVBL1,http://identifiers.org/hgnc/10474
RUVBL1,https://purl.org/ccf/ASCTB-TEMP_ruvbl1
RUVBL2,http://identifiers.org/hgnc/10475
RUVBL2,https://purl.org/ccf/ASCTB-TEMP_ruvbl2
RWDD1,http://identifiers.org/hgnc/20993
RWDD1,https://purl.org/ccf/ASCTB-TEMP_rwdd1
RWDD2B,http://identifiers.org/hgnc/1302
RWDD3,http://identifiers.org/hgnc/21393
RWDD3-DT,http://identifiers.org/hgnc/55839
RWDD4,http://identifiers.org/hgnc/23750
RXRA,http://identifiers.org/hgnc/10477
RXRB,http://identifiers.org/hgnc/10478
RXRG,http://identifiers.org/hgnc/10479
RXRG,https://purl.org/ccf/ASCTB-TEMP_rxrg
RXYLT1,http://identifiers.org/hgnc/13530
RYBP,http://identifiers.org/hgnc/10480
RYBP,https://purl.org/ccf/ASCTB-TEMP_rybp
RYK,http://identifiers.org/hgnc/10481
RYR1,http://identifiers.org/hgnc/10483
RYR2,http://identifiers.org/hgnc/10484
RYR2,https://purl.org/ccf/ASCTB-TEMP_ryr2
RYR3,http://identifiers.org/hgnc/10485
S100A1,http://identifiers.org/hgnc/10486
S100A1,https://purl.org/ccf/ASCTB-TEMP_s100a1
S100A10,http://identifiers.org/hgnc/10487
S100A10,https://purl.org/ccf/ASCTB-TEMP_s100a10
S100A11,http://identifiers.org/hgnc/10488
S100A11,https://purl.org/ccf/ASCTB-TEMP_s100a11
S100A13,http://identifiers.org/hgnc/10490
S100A13,https://purl.org/ccf/ASCTB-TEMP_s100a13
S100A16,http://identifiers.org/hgnc/20441
S100A16,https://purl.org/ccf/ASCTB-TEMP_s100a16
S100A2,http://identifiers.org/hgnc/10492
S100A2,https://purl.org/ccf/ASCTB-TEMP_s100a2
S100A3,http://identifiers.org/hgnc/10493
S100A4,http://identifiers.org/hgnc/10494
S100A4,https://purl.org/ccf/ASCTB-TEMP_s100a4
S100A5,http://identifiers.org/hgnc/10495
S100A6,http://identifiers.org/hgnc/10496
S100A6,https://purl.org/ccf/ASCTB-TEMP_s100a6
S100A7,http://identifiers.org/hgnc/10497
S100A7,https://purl.org/ccf/ASCTB-TEMP_s100a7
S100A7A,http://identifiers.org/hgnc/21657
S100A9,http://identifiers.org/hgnc/10499
S100A9,https://purl.org/ccf/ASCTB-TEMP_s100a9
S100B,http://identifiers.org/hgnc/10500
S100B,https://purl.org/ccf/ASCTB-TEMP_s100b
S100P,http://identifiers.org/hgnc/10504
S100P,https://purl.org/ccf/ASCTB-TEMP_s100p
S100PBP,http://identifiers.org/hgnc/25768
S100PBP,https://purl.org/ccf/ASCTB-TEMP_s100pbp
S100Z,http://identifiers.org/hgnc/30367
S1PR1,http://identifiers.org/hgnc/3165
S1PR1,https://purl.org/ccf/ASCTB-TEMP_s1pr1
S1PR2,http://identifiers.org/hgnc/3169
S1PR3,http://identifiers.org/hgnc/3167
S1PR4,http://identifiers.org/hgnc/3170
S1PR4,https://purl.org/ccf/ASCTB-TEMP_s1pr4
S1PR5,http://identifiers.org/hgnc/14299
S1PR5,https://purl.org/ccf/ASCTB-TEMP_s1pr5
SAA1,http://identifiers.org/hgnc/10513
SAA1,https://purl.org/ccf/ASCTB-TEMP_saa1
SAA2,http://identifiers.org/hgnc/10514
SAA2,https://purl.org/ccf/ASCTB-TEMP_saa2
SAA2-SAA4,https://purl.org/ccf/ASCTB-TEMP_saa2-saa4
SAAL1,http://identifiers.org/hgnc/25158
SAAL1,https://purl.org/ccf/ASCTB-TEMP_saal1
SAC3D1,http://identifiers.org/hgnc/30179
SACM1L,http://identifiers.org/hgnc/17059
SACM1L,https://purl.org/ccf/ASCTB-TEMP_sacm1l
SACS,http://identifiers.org/hgnc/10519
SAE1,http://identifiers.org/hgnc/30660
SAE1,https://purl.org/ccf/ASCTB-TEMP_sae1
SAFB,http://identifiers.org/hgnc/10520
SAFB2,http://identifiers.org/hgnc/21605
SAFB2,https://purl.org/ccf/ASCTB-TEMP_safb2
SAG,https://purl.org/ccf/ASCTB-TEMP_sag
SALL1,http://identifiers.org/hgnc/10524
SALL2,http://identifiers.org/hgnc/10526
SALL3,http://identifiers.org/hgnc/10527
SALL4,http://identifiers.org/hgnc/15924
SAMD1,http://identifiers.org/hgnc/17958
SAMD1,https://purl.org/ccf/ASCTB-TEMP_samd1
SAMD10,http://identifiers.org/hgnc/16129
SAMD10,https://purl.org/ccf/ASCTB-TEMP_samd10
SAMD11,http://identifiers.org/hgnc/28706
SAMD11,https://purl.org/ccf/ASCTB-TEMP_samd11
SAMD12,http://identifiers.org/hgnc/31750
SAMD13,http://identifiers.org/hgnc/24582
SAMD13,https://purl.org/ccf/ASCTB-TEMP_samd13
SAMD14,https://purl.org/ccf/ASCTB-TEMP_samd14
SAMD15,http://identifiers.org/hgnc/18631
SAMD3,http://identifiers.org/hgnc/21574
SAMD3,https://purl.org/ccf/ASCTB-TEMP_samd3
SAMD4A,http://identifiers.org/hgnc/23023
SAMD4A,https://purl.org/ccf/ASCTB-TEMP_samd4a
SAMD4A-AS1,http://identifiers.org/hgnc/54803
SAMD4B,http://identifiers.org/hgnc/25492
SAMD5,http://identifiers.org/hgnc/21180
SAMD7,http://identifiers.org/hgnc/25394
SAMD7,https://purl.org/ccf/ASCTB-TEMP_samd7
SAMD8,http://identifiers.org/hgnc/26320
SAMD9,http://identifiers.org/hgnc/1348
SAMD9,https://purl.org/ccf/ASCTB-TEMP_samd9
SAMD9L,http://identifiers.org/hgnc/1349
SAMD9L,https://purl.org/ccf/ASCTB-TEMP_samd9l
SAMHD1,http://identifiers.org/hgnc/15925
SAMHD1,https://purl.org/ccf/ASCTB-TEMP_samhd1
SAMM50,http://identifiers.org/hgnc/24276
SAMM50,https://purl.org/ccf/ASCTB-TEMP_samm50
SAMM50P1,http://identifiers.org/hgnc/49778
SAMSN1,http://identifiers.org/hgnc/10528
SAMSN1,https://purl.org/ccf/ASCTB-TEMP_samsn1
SANBR,http://identifiers.org/hgnc/29387
SAP130,http://identifiers.org/hgnc/29813
SAP18,http://identifiers.org/hgnc/10530
SAP18,https://purl.org/ccf/ASCTB-TEMP_sap18
SAP25,http://identifiers.org/hgnc/41908
SAP30,http://identifiers.org/hgnc/10532
SAP30,https://purl.org/ccf/ASCTB-TEMP_sap30
SAP30-DT,http://identifiers.org/hgnc/54424
SAP30BP,http://identifiers.org/hgnc/30785
SAP30BP,https://purl.org/ccf/ASCTB-TEMP_sap30bp
SAP30L-AS1,http://identifiers.org/hgnc/26760
SAPCD1,http://identifiers.org/hgnc/13938
SAPCD1-AS1,https://purl.org/ccf/ASCTB-TEMP_sapcd1-as1
SAPCD2,http://identifiers.org/hgnc/28055
SAPCD2,https://purl.org/ccf/ASCTB-TEMP_sapcd2
SAR1A,http://identifiers.org/hgnc/10534
SAR1A,https://purl.org/ccf/ASCTB-TEMP_sar1a
SAR1B,http://identifiers.org/hgnc/10535
SAR1B,https://purl.org/ccf/ASCTB-TEMP_sar1b
SARAF,http://identifiers.org/hgnc/28789
SARAF,https://purl.org/ccf/ASCTB-TEMP_saraf
SARNP,http://identifiers.org/hgnc/24432
SARS1,http://identifiers.org/hgnc/10537
SARS2,http://identifiers.org/hgnc/17697
SART1,http://identifiers.org/hgnc/10538
SART3,http://identifiers.org/hgnc/16860
SASH1,http://identifiers.org/hgnc/19182
SASH1,https://purl.org/ccf/ASCTB-TEMP_sash1
SASH3,http://identifiers.org/hgnc/15975
SASH3,https://purl.org/ccf/ASCTB-TEMP_sash3
SASS6,http://identifiers.org/hgnc/25403
SASS6,https://purl.org/ccf/ASCTB-TEMP_sass6
SAT1,http://identifiers.org/hgnc/10540
SAT1,https://purl.org/ccf/ASCTB-TEMP_sat1
SAT2,http://identifiers.org/hgnc/23160
SATB1,http://identifiers.org/hgnc/10541
SATB1,https://purl.org/ccf/ASCTB-TEMP_satb1
SATB1-AS1,http://identifiers.org/hgnc/50687
SATB1-AS1,https://purl.org/ccf/ASCTB-TEMP_satb1-as1
SATB2,http://identifiers.org/hgnc/21637
SATB2,https://purl.org/ccf/ASCTB-TEMP_satb2
SAV1,http://identifiers.org/hgnc/17795
SAXO1,http://identifiers.org/hgnc/28566
SAXO2,http://identifiers.org/hgnc/33727
SAXO2,https://purl.org/ccf/ASCTB-TEMP_saxo2
SAXO4,http://identifiers.org/hgnc/28869
SAYSD1,http://identifiers.org/hgnc/21025
SAYSD1,https://purl.org/ccf/ASCTB-TEMP_saysd1
SBDS,http://identifiers.org/hgnc/19440
SBDS,https://purl.org/ccf/ASCTB-TEMP_sbds
SBF1,http://identifiers.org/hgnc/10542
SBF2,http://identifiers.org/hgnc/2135
SBF2,https://purl.org/ccf/ASCTB-TEMP_sbf2
SBF2-AS1,http://identifiers.org/hgnc/27438
SBK1,http://identifiers.org/hgnc/17699
SBK1,https://purl.org/ccf/ASCTB-TEMP_sbk1
SBK3,http://identifiers.org/hgnc/44121
SBNO1,http://identifiers.org/hgnc/22973
SBNO1,https://purl.org/ccf/ASCTB-TEMP_sbno1
SBNO1-AS1,http://identifiers.org/hgnc/54355
SBNO2,http://identifiers.org/hgnc/29158
SBNO2,https://purl.org/ccf/ASCTB-TEMP_sbno2
SBSN,http://identifiers.org/hgnc/24950
SBSN,https://purl.org/ccf/ASCTB-TEMP_sbsn
SBSPON,http://identifiers.org/hgnc/30362
SC5D,http://identifiers.org/hgnc/10547
SC5D,https://purl.org/ccf/ASCTB-TEMP_sc5d
SCAF1,http://identifiers.org/hgnc/30403
SCAF11,http://identifiers.org/hgnc/10784
SCAF4,http://identifiers.org/hgnc/19304
SCAF8,http://identifiers.org/hgnc/20959
SCAF8,https://purl.org/ccf/ASCTB-TEMP_scaf8
SCAI,http://identifiers.org/hgnc/26709
SCAMP1,http://identifiers.org/hgnc/10563
SCAMP1,https://purl.org/ccf/ASCTB-TEMP_scamp1
SCAMP1-AS1,http://identifiers.org/hgnc/50544
SCAMP2,http://identifiers.org/hgnc/10564
SCAMP3,http://identifiers.org/hgnc/10565
SCAMP3,https://purl.org/ccf/ASCTB-TEMP_scamp3
SCAMP4,http://identifiers.org/hgnc/30385
SCAMP5,http://identifiers.org/hgnc/30386
SCAMP5,https://purl.org/ccf/ASCTB-TEMP_scamp5
SCAND1,http://identifiers.org/hgnc/10566
SCAND3,http://identifiers.org/hgnc/13851
SCAP,http://identifiers.org/hgnc/30634
SCAPER,http://identifiers.org/hgnc/13081
SCAPER,https://purl.org/ccf/ASCTB-TEMP_scaper
SCARA3,http://identifiers.org/hgnc/19000
SCARA3,https://purl.org/ccf/ASCTB-TEMP_scara3
SCARB1,http://identifiers.org/hgnc/1664
SCARB1,https://purl.org/ccf/ASCTB-TEMP_scarb1
SCARB2,http://identifiers.org/hgnc/1665
SCARB2,https://purl.org/ccf/ASCTB-TEMP_scarb2
SCARF1,http://identifiers.org/hgnc/16820
SCARF1,https://purl.org/ccf/ASCTB-TEMP_scarf1
SCARF2,http://identifiers.org/hgnc/19869
SCARF2,https://purl.org/ccf/ASCTB-TEMP_scarf2
SCARNA5,http://identifiers.org/hgnc/32561
SCARNA9,http://identifiers.org/hgnc/32566
SCART1,http://identifiers.org/hgnc/32411
SCAT1,http://identifiers.org/hgnc/52930
SCAT2,http://identifiers.org/hgnc/53976
SCCPDH,http://identifiers.org/hgnc/24275
SCCPDH,https://purl.org/ccf/ASCTB-TEMP_sccpdh
SCD,http://identifiers.org/hgnc/10571
SCD,https://purl.org/ccf/ASCTB-TEMP_scd
SCD5,http://identifiers.org/hgnc/21088
SCD5,https://purl.org/ccf/ASCTB-TEMP_scd5
