gene_label,hgnc,source
GPAM,http://identifiers.org/hgnc/24865,hrapop
GPAM,https://purl.org/ccf/ASCTB-TEMP_gpam,hrapop
GPANK1,http://identifiers.org/hgnc/13920,hrapop
GPAT2,http://identifiers.org/hgnc/27168,hrapop
GPAT3,http://identifiers.org/hgnc/28157,hrapop
GPAT3,https://purl.org/ccf/ASCTB-TEMP_gpat3,hrapop
GPAT4,http://identifiers.org/hgnc/20880,hrapop
GPATCH1,http://identifiers.org/hgnc/24658,hrapop
GPATCH11,http://identifiers.org/hgnc/26768,hrapop
GPATCH2,http://identifiers.org/hgnc/25499,hrapop
GPATCH2,https://purl.org/ccf/ASCTB-TEMP_gpatch2,hrapop
GPATCH2L,http://identifiers.org/hgnc/20210,hrapop
GPATCH2L,https://purl.org/ccf/ASCTB-TEMP_gpatch2l,hrapop
GPATCH3,http://identifiers.org/hgnc/25720,hrapop
GPATCH3,https://purl.org/ccf/ASCTB-TEMP_gpatch3,hrapop
GPATCH4,http://identifiers.org/hgnc/25982,hrapop
GPATCH4,https://purl.org/ccf/ASCTB-TEMP_gpatch4,hrapop
GPATCH8,http://identifiers.org/hgnc/29066,hrapop
GPBAR1,http://identifiers.org/hgnc/19680,hrapop
GPBAR1,https://purl.org/ccf/ASCTB-TEMP_gpbar1,hrapop
GPBP1,http://identifiers.org/hgnc/29520,hrapop
GPBP1,https://purl.org/ccf/ASCTB-TEMP_gpbp1,hrapop
GPBP1L1,http://identifiers.org/hgnc/28843,hrapop
GPBP1L1,https://purl.org/ccf/ASCTB-TEMP_gpbp1l1,hrapop
GPC1,http://identifiers.org/hgnc/4449,hrapop
GPC1,https://purl.org/ccf/ASCTB-TEMP_gpc1,hrapop
GPC2,http://identifiers.org/hgnc/4450,hrapop
GPC3,http://identifiers.org/hgnc/4451,hrapop
GPC3,https://purl.org/ccf/ASCTB-TEMP_gpc3,hrapop
GPC4,http://identifiers.org/hgnc/4452,hrapop
GPC5,http://identifiers.org/hgnc/4453,hrapop
GPC5,https://purl.org/ccf/ASCTB-TEMP_gpc5,hrapop
GPC5-AS1,http://identifiers.org/hgnc/39886,hrapop
GPC5-AS2,http://identifiers.org/hgnc/39887,hrapop
GPC5-IT1,http://identifiers.org/hgnc/41340,hrapop
GPC6,http://identifiers.org/hgnc/4454,hrapop
GPC6,https://purl.org/ccf/ASCTB-TEMP_gpc6,hrapop
GPC6-AS1,http://identifiers.org/hgnc/39909,hrapop
GPC6-AS2,http://identifiers.org/hgnc/39910,hrapop
GPCPD1,http://identifiers.org/hgnc/26957,hrapop
GPCPD1,https://purl.org/ccf/ASCTB-TEMP_gpcpd1,hrapop
GPD1,http://identifiers.org/hgnc/4455,hrapop
GPD1,https://purl.org/ccf/ASCTB-TEMP_gpd1,hrapop
GPD1L,http://identifiers.org/hgnc/28956,hrapop
GPD2,http://identifiers.org/hgnc/4456,hrapop
GPD2,https://purl.org/ccf/ASCTB-TEMP_gpd2,hrapop
GPER1,http://identifiers.org/hgnc/4485,hrapop
GPHA2,https://purl.org/ccf/ASCTB-TEMP_gpha2,hrapop
GPHN,http://identifiers.org/hgnc/15465,hrapop
GPHN,https://purl.org/ccf/ASCTB-TEMP_gphn,hrapop
GPI,http://identifiers.org/hgnc/4458,hrapop
GPI,https://purl.org/ccf/ASCTB-TEMP_gpi,hrapop
GPIHBP1,http://identifiers.org/hgnc/24945,hrapop
GPIHBP1,https://purl.org/ccf/ASCTB-TEMP_gpihbp1,hrapop
GPKOW,http://identifiers.org/hgnc/30677,hrapop
GPKOW,https://purl.org/ccf/ASCTB-TEMP_gpkow,hrapop
GPLD1,http://identifiers.org/hgnc/4459,hrapop
GPM6A,http://identifiers.org/hgnc/4460,hrapop
GPM6A,https://purl.org/ccf/ASCTB-TEMP_gpm6a,hrapop
GPM6A-DT,http://identifiers.org/hgnc/55577,hrapop
GPM6B,http://identifiers.org/hgnc/4461,hrapop
GPM6B,https://purl.org/ccf/ASCTB-TEMP_gpm6b,hrapop
GPN1,http://identifiers.org/hgnc/17030,hrapop
GPN2,https://purl.org/ccf/ASCTB-TEMP_gpn2,hrapop
GPN3,http://identifiers.org/hgnc/30186,hrapop
GPN3,https://purl.org/ccf/ASCTB-TEMP_gpn3,hrapop
GPNMB,http://identifiers.org/hgnc/4462,hrapop
GPNMB,https://purl.org/ccf/ASCTB-TEMP_gpnmb,hrapop
GPR107,http://identifiers.org/hgnc/17830,hrapop
GPR108,http://identifiers.org/hgnc/17829,hrapop
GPR132,http://identifiers.org/hgnc/17482,hrapop
GPR132,https://purl.org/ccf/ASCTB-TEMP_gpr132,hrapop
GPR135,http://identifiers.org/hgnc/19991,hrapop
GPR137,http://identifiers.org/hgnc/24300,hrapop
GPR137B,http://identifiers.org/hgnc/11862,hrapop
GPR137B,https://purl.org/ccf/ASCTB-TEMP_gpr137b,hrapop
GPR137C,http://identifiers.org/hgnc/25445,hrapop
GPR137C,https://purl.org/ccf/ASCTB-TEMP_gpr137c,hrapop
GPR141,http://identifiers.org/hgnc/19997,hrapop
GPR143,http://identifiers.org/hgnc/20145,hrapop
GPR143,https://purl.org/ccf/ASCTB-TEMP_gpr143,hrapop
GPR146,http://identifiers.org/hgnc/21718,hrapop
GPR149,http://identifiers.org/hgnc/23627,hrapop
GPR15,http://identifiers.org/hgnc/4469,hrapop
GPR15,https://purl.org/ccf/ASCTB-TEMP_gpr15,hrapop
GPR155,http://identifiers.org/hgnc/22951,hrapop
GPR155,https://purl.org/ccf/ASCTB-TEMP_gpr155,hrapop
GPR157,http://identifiers.org/hgnc/23687,hrapop
GPR157,https://purl.org/ccf/ASCTB-TEMP_gpr157,hrapop
GPR158,http://identifiers.org/hgnc/23689,hrapop
GPR15LG,http://identifiers.org/hgnc/31428,hrapop
GPR160,http://identifiers.org/hgnc/23693,hrapop
GPR160,https://purl.org/ccf/ASCTB-TEMP_gpr160,hrapop
GPR161,http://identifiers.org/hgnc/23694,hrapop
GPR162,http://identifiers.org/hgnc/16693,hrapop
GPR17,http://identifiers.org/hgnc/4471,hrapop
GPR174,http://identifiers.org/hgnc/30245,hrapop
GPR176,http://identifiers.org/hgnc/32370,hrapop
GPR176,https://purl.org/ccf/ASCTB-TEMP_gpr176,hrapop
GPR18,http://identifiers.org/hgnc/4472,hrapop
GPR180,http://identifiers.org/hgnc/28899,hrapop
GPR182,https://purl.org/ccf/ASCTB-TEMP_gpr182,hrapop
GPR183,http://identifiers.org/hgnc/3128,hrapop
GPR183,https://purl.org/ccf/ASCTB-TEMP_gpr183,hrapop
GPR19,http://identifiers.org/hgnc/4473,hrapop
GPR20,http://identifiers.org/hgnc/4475,hrapop
GPR25,http://identifiers.org/hgnc/4480,hrapop
GPR3,http://identifiers.org/hgnc/4484,hrapop
GPR34,http://identifiers.org/hgnc/4490,hrapop
GPR34,https://purl.org/ccf/ASCTB-TEMP_gpr34,hrapop
GPR35,http://identifiers.org/hgnc/4492,hrapop
GPR37,https://purl.org/ccf/ASCTB-TEMP_gpr37,hrapop
GPR37L1,https://purl.org/ccf/ASCTB-TEMP_gpr37l1,hrapop
GPR39,http://identifiers.org/hgnc/4496,hrapop
GPR4,https://purl.org/ccf/ASCTB-TEMP_gpr4,hrapop
GPR55,http://identifiers.org/hgnc/4511,hrapop
GPR62,http://identifiers.org/hgnc/13301,hrapop
GPR65,http://identifiers.org/hgnc/4517,hrapop
GPR65,https://purl.org/ccf/ASCTB-TEMP_gpr65,hrapop
GPR68,http://identifiers.org/hgnc/4519,hrapop
GPR75,http://identifiers.org/hgnc/4526,hrapop
GPR78,http://identifiers.org/hgnc/4528,hrapop
GPR82,http://identifiers.org/hgnc/4533,hrapop
GPR84,http://identifiers.org/hgnc/4535,hrapop
GPR85,http://identifiers.org/hgnc/4536,hrapop
GPR87,http://identifiers.org/hgnc/4538,hrapop
GPR89A,http://identifiers.org/hgnc/31984,hrapop
GPR89B,http://identifiers.org/hgnc/13840,hrapop
GPRASP1,http://identifiers.org/hgnc/24834,hrapop
GPRASP1,https://purl.org/ccf/ASCTB-TEMP_gprasp1,hrapop
GPRASP2,http://identifiers.org/hgnc/25169,hrapop
GPRASP2,https://purl.org/ccf/ASCTB-TEMP_gprasp2,hrapop
GPRC5A,http://identifiers.org/hgnc/9836,hrapop
GPRC5A,https://purl.org/ccf/ASCTB-TEMP_gprc5a,hrapop
GPRC5B,http://identifiers.org/hgnc/13308,hrapop
GPRC5C,http://identifiers.org/hgnc/13309,hrapop
GPRC5C,https://purl.org/ccf/ASCTB-TEMP_gprc5c,hrapop
GPRC5D,http://identifiers.org/hgnc/13310,hrapop
GPRC5D,https://purl.org/ccf/ASCTB-TEMP_gprc5d,hrapop
GPRC5D-AS1,http://identifiers.org/hgnc/53599,hrapop
GPRIN1,http://identifiers.org/hgnc/24835,hrapop
GPRIN3,http://identifiers.org/hgnc/27733,hrapop
GPRIN3,https://purl.org/ccf/ASCTB-TEMP_gprin3,hrapop
GPS1,http://identifiers.org/hgnc/4549,hrapop
GPS2,http://identifiers.org/hgnc/4550,hrapop
GPSM1,http://identifiers.org/hgnc/17858,hrapop
GPSM2,http://identifiers.org/hgnc/29501,hrapop
GPSM3,http://identifiers.org/hgnc/13945,hrapop
GPT,http://identifiers.org/hgnc/4552,hrapop
GPT2,http://identifiers.org/hgnc/18062,hrapop
GPX1,http://identifiers.org/hgnc/4553,hrapop
GPX1,https://purl.org/ccf/ASCTB-TEMP_gpx1,hrapop
GPX1P1,http://identifiers.org/hgnc/4560,hrapop
GPX2,http://identifiers.org/hgnc/4554,hrapop
GPX2,https://purl.org/ccf/ASCTB-TEMP_gpx2,hrapop
GPX3,http://identifiers.org/hgnc/4555,hrapop
GPX3,https://purl.org/ccf/ASCTB-TEMP_gpx3,hrapop
GPX4,http://identifiers.org/hgnc/4556,hrapop
GPX4,https://purl.org/ccf/ASCTB-TEMP_gpx4,hrapop
GPX7,http://identifiers.org/hgnc/4559,hrapop
GPX7,https://purl.org/ccf/ASCTB-TEMP_gpx7,hrapop
GPX8,http://identifiers.org/hgnc/33100,hrapop
GPX8,https://purl.org/ccf/ASCTB-TEMP_gpx8,hrapop
GRAMD1A,http://identifiers.org/hgnc/29305,hrapop
GRAMD1B,http://identifiers.org/hgnc/29214,hrapop
GRAMD1B,https://purl.org/ccf/ASCTB-TEMP_gramd1b,hrapop
GRAMD1C,http://identifiers.org/hgnc/25252,hrapop
GRAMD2A,http://identifiers.org/hgnc/27287,hrapop
GRAMD2B,http://identifiers.org/hgnc/24911,hrapop
GRAMD4,http://identifiers.org/hgnc/29113,hrapop
GRAMD4,https://purl.org/ccf/ASCTB-TEMP_gramd4,hrapop
GRAP,http://identifiers.org/hgnc/4562,hrapop
GRAP2,http://identifiers.org/hgnc/4563,hrapop
GRAP2,https://purl.org/ccf/ASCTB-TEMP_grap2,hrapop
GRAPL,http://identifiers.org/hgnc/37240,hrapop
GRB10,http://identifiers.org/hgnc/4564,hrapop
GRB10,https://purl.org/ccf/ASCTB-TEMP_grb10,hrapop
GRB14,http://identifiers.org/hgnc/4565,hrapop
GRB14,https://purl.org/ccf/ASCTB-TEMP_grb14,hrapop
GRB2,http://identifiers.org/hgnc/4566,hrapop
GRB7,http://identifiers.org/hgnc/4567,hrapop
GREB1,http://identifiers.org/hgnc/24885,hrapop
GREB1,https://purl.org/ccf/ASCTB-TEMP_greb1,hrapop
GREB1L,http://identifiers.org/hgnc/31042,hrapop
GREM1,http://identifiers.org/hgnc/2001,hrapop
GREM1,https://purl.org/ccf/ASCTB-TEMP_grem1,hrapop
GRHL1,http://identifiers.org/hgnc/17923,hrapop
GRHL2,http://identifiers.org/hgnc/2799,hrapop
GRHL2,https://purl.org/ccf/ASCTB-TEMP_grhl2,hrapop
GRHPR,http://identifiers.org/hgnc/4570,hrapop
GRIA4,http://identifiers.org/hgnc/4574,hrapop
GRIA4,https://purl.org/ccf/ASCTB-TEMP_gria4,hrapop
GRID1,http://identifiers.org/hgnc/4575,hrapop
GRID1-AS1,http://identifiers.org/hgnc/44131,hrapop
GRID2,http://identifiers.org/hgnc/4576,hrapop
GRID2,https://purl.org/ccf/ASCTB-TEMP_grid2,hrapop
GRID2IP,http://identifiers.org/hgnc/18464,hrapop
GRIK1,http://identifiers.org/hgnc/4579,hrapop
GRIK1,https://purl.org/ccf/ASCTB-TEMP_grik1,hrapop
GRIK2,http://identifiers.org/hgnc/4580,hrapop
GRIK2,https://purl.org/ccf/ASCTB-TEMP_grik2,hrapop
GRIK3,http://identifiers.org/hgnc/4581,hrapop
GRIK4,http://identifiers.org/hgnc/4582,hrapop
GRIK5,http://identifiers.org/hgnc/4583,hrapop
GRIN1,http://identifiers.org/hgnc/4584,hrapop
GRIN2A,http://identifiers.org/hgnc/4585,hrapop
GRIN2A,https://purl.org/ccf/ASCTB-TEMP_grin2a,hrapop
GRIN2B,http://identifiers.org/hgnc/4586,hrapop
GRIN2B,https://purl.org/ccf/ASCTB-TEMP_grin2b,hrapop
GRIN2D,http://identifiers.org/hgnc/4588,hrapop
GRIN3A,http://identifiers.org/hgnc/16767,hrapop
GRIN3B,https://purl.org/ccf/ASCTB-TEMP_grin3b,hrapop
GRINA,http://identifiers.org/hgnc/4589,hrapop
GRINA,https://purl.org/ccf/ASCTB-TEMP_grina,hrapop
GRIP1,http://identifiers.org/hgnc/18708,hrapop
GRIP1,https://purl.org/ccf/ASCTB-TEMP_grip1,hrapop
GRIP2,http://identifiers.org/hgnc/23841,hrapop
GRIP2,https://purl.org/ccf/ASCTB-TEMP_grip2,hrapop
GRIPAP1,http://identifiers.org/hgnc/18706,hrapop
GRK2,http://identifiers.org/hgnc/289,hrapop
GRK3,http://identifiers.org/hgnc/290,hrapop
GRK4,http://identifiers.org/hgnc/4543,hrapop
GRK5,http://identifiers.org/hgnc/4544,hrapop
GRK5,https://purl.org/ccf/ASCTB-TEMP_grk5,hrapop
GRK6,http://identifiers.org/hgnc/4545,hrapop
GRM1,http://identifiers.org/hgnc/4593,hrapop
GRM4,http://identifiers.org/hgnc/4596,hrapop
GRM5,http://identifiers.org/hgnc/4597,hrapop
GRM6,https://purl.org/ccf/ASCTB-TEMP_grm6,hrapop
GRM7,http://identifiers.org/hgnc/4599,hrapop
GRM8,http://identifiers.org/hgnc/4600,hrapop
GRN,http://identifiers.org/hgnc/4601,hrapop
GRN,https://purl.org/ccf/ASCTB-TEMP_grn,hrapop
GRPEL1,http://identifiers.org/hgnc/19696,hrapop
GRPEL1,https://purl.org/ccf/ASCTB-TEMP_grpel1,hrapop
GRPEL2,http://identifiers.org/hgnc/21060,hrapop
GRPEL2-AS1,http://identifiers.org/hgnc/48999,hrapop
GRSF1,http://identifiers.org/hgnc/4610,hrapop
GRSF1,https://purl.org/ccf/ASCTB-TEMP_grsf1,hrapop
GRTP1,https://purl.org/ccf/ASCTB-TEMP_grtp1,hrapop
GRWD1,http://identifiers.org/hgnc/21270,hrapop
GRXCR2,http://identifiers.org/hgnc/33862,hrapop
GSAP,http://identifiers.org/hgnc/28042,hrapop
GSAP,https://purl.org/ccf/ASCTB-TEMP_gsap,hrapop
GSDMA,http://identifiers.org/hgnc/13311,hrapop
GSDMB,http://identifiers.org/hgnc/23690,hrapop
GSDMB,https://purl.org/ccf/ASCTB-TEMP_gsdmb,hrapop
GSDMD,http://identifiers.org/hgnc/25697,hrapop
GSDME,http://identifiers.org/hgnc/2810,hrapop
GSE1,http://identifiers.org/hgnc/28979,hrapop
GSE1,https://purl.org/ccf/ASCTB-TEMP_gse1,hrapop
GSEC,http://identifiers.org/hgnc/48645,hrapop
GSG1,http://identifiers.org/hgnc/19716,hrapop
GSG1L,http://identifiers.org/hgnc/28283,hrapop
GSK3A,http://identifiers.org/hgnc/4616,hrapop
GSK3B,http://identifiers.org/hgnc/4617,hrapop
GSK3B,https://purl.org/ccf/ASCTB-TEMP_gsk3b,hrapop
GSKIP,http://identifiers.org/hgnc/20343,hrapop
GSN,http://identifiers.org/hgnc/4620,hrapop
GSN,https://purl.org/ccf/ASCTB-TEMP_gsn,hrapop
GSN-AS1,http://identifiers.org/hgnc/23372,hrapop
GSPT1,http://identifiers.org/hgnc/4621,hrapop
GSPT1,https://purl.org/ccf/ASCTB-TEMP_gspt1,hrapop
GSPT2,http://identifiers.org/hgnc/4622,hrapop
GSR,http://identifiers.org/hgnc/4623,hrapop
GSS,http://identifiers.org/hgnc/4624,hrapop
GSS,https://purl.org/ccf/ASCTB-TEMP_gss,hrapop
GSTA1,http://identifiers.org/hgnc/4626,hrapop
GSTA1,https://purl.org/ccf/ASCTB-TEMP_gsta1,hrapop
GSTA2,http://identifiers.org/hgnc/4627,hrapop
GSTA2,https://purl.org/ccf/ASCTB-TEMP_gsta2,hrapop
GSTA3,https://purl.org/ccf/ASCTB-TEMP_gsta3,hrapop
GSTA4,http://identifiers.org/hgnc/4629,hrapop
GSTA4,https://purl.org/ccf/ASCTB-TEMP_gsta4,hrapop
GSTCD,http://identifiers.org/hgnc/25806,hrapop
GSTK1,http://identifiers.org/hgnc/16906,hrapop
GSTK1,https://purl.org/ccf/ASCTB-TEMP_gstk1,hrapop
GSTM1,http://identifiers.org/hgnc/4632,hrapop
GSTM1,https://purl.org/ccf/ASCTB-TEMP_gstm1,hrapop
GSTM2,http://identifiers.org/hgnc/4634,hrapop
GSTM2,https://purl.org/ccf/ASCTB-TEMP_gstm2,hrapop
GSTM3,http://identifiers.org/hgnc/4635,hrapop
GSTM3,https://purl.org/ccf/ASCTB-TEMP_gstm3,hrapop
GSTM4,http://identifiers.org/hgnc/4636,hrapop
GSTM4,https://purl.org/ccf/ASCTB-TEMP_gstm4,hrapop
GSTM5,http://identifiers.org/hgnc/4637,hrapop
GSTM5,https://purl.org/ccf/ASCTB-TEMP_gstm5,hrapop
GSTO1,http://identifiers.org/hgnc/13312,hrapop
GSTO1,https://purl.org/ccf/ASCTB-TEMP_gsto1,hrapop
GSTO2,http://identifiers.org/hgnc/23064,hrapop
GSTO2,https://purl.org/ccf/ASCTB-TEMP_gsto2,hrapop
GSTO3P,http://identifiers.org/hgnc/23065,hrapop
GSTP1,http://identifiers.org/hgnc/4638,hrapop
GSTP1,https://purl.org/ccf/ASCTB-TEMP_gstp1,hrapop
GSTZ1,http://identifiers.org/hgnc/4643,hrapop
GSTZ1,https://purl.org/ccf/ASCTB-TEMP_gstz1,hrapop
GTDC1,http://identifiers.org/hgnc/20887,hrapop
GTDC1,https://purl.org/ccf/ASCTB-TEMP_gtdc1,hrapop
GTF2A1,http://identifiers.org/hgnc/4646,hrapop
GTF2A1,https://purl.org/ccf/ASCTB-TEMP_gtf2a1,hrapop
GTF2A2,http://identifiers.org/hgnc/4647,hrapop
GTF2A2,https://purl.org/ccf/ASCTB-TEMP_gtf2a2,hrapop
GTF2B,http://identifiers.org/hgnc/4648,hrapop
GTF2B,https://purl.org/ccf/ASCTB-TEMP_gtf2b,hrapop
GTF2E1,https://purl.org/ccf/ASCTB-TEMP_gtf2e1,hrapop
GTF2E2,http://identifiers.org/hgnc/4651,hrapop
GTF2F1,http://identifiers.org/hgnc/4652,hrapop
GTF2F1,https://purl.org/ccf/ASCTB-TEMP_gtf2f1,hrapop
GTF2F2,http://identifiers.org/hgnc/4653,hrapop
GTF2F2,https://purl.org/ccf/ASCTB-TEMP_gtf2f2,hrapop
GTF2H1,http://identifiers.org/hgnc/4655,hrapop
GTF2H2,http://identifiers.org/hgnc/4656,hrapop
GTF2H2B,http://identifiers.org/hgnc/31393,hrapop
GTF2H2C,http://identifiers.org/hgnc/31394,hrapop
GTF2H3,http://identifiers.org/hgnc/4657,hrapop
GTF2H4,http://identifiers.org/hgnc/4658,hrapop
GTF2H5,http://identifiers.org/hgnc/21157,hrapop
GTF2I,http://identifiers.org/hgnc/4659,hrapop
GTF2I,https://purl.org/ccf/ASCTB-TEMP_gtf2i,hrapop
GTF2IP1,http://identifiers.org/hgnc/4660,hrapop
GTF2IP14,http://identifiers.org/hgnc/51726,hrapop
GTF2IP4,http://identifiers.org/hgnc/51716,hrapop
GTF2IRD1,http://identifiers.org/hgnc/4661,hrapop
GTF2IRD2,http://identifiers.org/hgnc/30775,hrapop
GTF2IRD2B,http://identifiers.org/hgnc/33125,hrapop
GTF2IRD2P1,http://identifiers.org/hgnc/33127,hrapop
GTF3A,http://identifiers.org/hgnc/4662,hrapop
GTF3A,https://purl.org/ccf/ASCTB-TEMP_gtf3a,hrapop
GTF3C1,http://identifiers.org/hgnc/4664,hrapop
GTF3C2,http://identifiers.org/hgnc/4665,hrapop
GTF3C2-AS2,http://identifiers.org/hgnc/55699,hrapop
GTF3C3,http://identifiers.org/hgnc/4666,hrapop
GTF3C3,https://purl.org/ccf/ASCTB-TEMP_gtf3c3,hrapop
GTF3C5,http://identifiers.org/hgnc/4668,hrapop
GTF3C6,http://identifiers.org/hgnc/20872,hrapop
GTF3C6,https://purl.org/ccf/ASCTB-TEMP_gtf3c6,hrapop
GTF3C6P2,http://identifiers.org/hgnc/55024,hrapop
GTPBP1,http://identifiers.org/hgnc/4669,hrapop
GTPBP1,https://purl.org/ccf/ASCTB-TEMP_gtpbp1,hrapop
GTPBP10,http://identifiers.org/hgnc/25106,hrapop
GTPBP2,http://identifiers.org/hgnc/4670,hrapop
GTPBP4,http://identifiers.org/hgnc/21535,hrapop
GTPBP4,https://purl.org/ccf/ASCTB-TEMP_gtpbp4,hrapop
GTPBP6,http://identifiers.org/hgnc/30189,hrapop
GTPBP8,http://identifiers.org/hgnc/25007,hrapop
GTPBP8,https://purl.org/ccf/ASCTB-TEMP_gtpbp8,hrapop
GTSCR1,http://identifiers.org/hgnc/18406,hrapop
GTSE1,http://identifiers.org/hgnc/13698,hrapop
GTSE1,https://purl.org/ccf/ASCTB-TEMP_gtse1,hrapop
GTSF1,http://identifiers.org/hgnc/26565,hrapop
GTSF1,https://purl.org/ccf/ASCTB-TEMP_gtsf1,hrapop
GTSF1L,http://identifiers.org/hgnc/16198,hrapop
GUCA1A,https://purl.org/ccf/ASCTB-TEMP_guca1a,hrapop
GUCA1B,https://purl.org/ccf/ASCTB-TEMP_guca1b,hrapop
GUCA1C,http://identifiers.org/hgnc/4680,hrapop
GUCA2A,http://identifiers.org/hgnc/4682,hrapop
GUCA2A,https://purl.org/ccf/ASCTB-TEMP_guca2a,hrapop
GUCA2B,https://purl.org/ccf/ASCTB-TEMP_guca2b,hrapop
GUCD1,http://identifiers.org/hgnc/14237,hrapop
GUCD1,https://purl.org/ccf/ASCTB-TEMP_gucd1,hrapop
GUCY1A1,http://identifiers.org/hgnc/4685,hrapop
GUCY1A2,http://identifiers.org/hgnc/4684,hrapop
GUCY1A2,https://purl.org/ccf/ASCTB-TEMP_gucy1a2,hrapop
GUCY1B1,http://identifiers.org/hgnc/4687,hrapop
GUCY2C,https://purl.org/ccf/ASCTB-TEMP_gucy2c,hrapop
GUCY2C-AS1,http://identifiers.org/hgnc/56054,hrapop
GUCY2D,http://identifiers.org/hgnc/4689,hrapop
GUF1,http://identifiers.org/hgnc/25799,hrapop
GUK1,http://identifiers.org/hgnc/4693,hrapop
GUK1,https://purl.org/ccf/ASCTB-TEMP_guk1,hrapop
GULP1,http://identifiers.org/hgnc/18649,hrapop
GULP1,https://purl.org/ccf/ASCTB-TEMP_gulp1,hrapop
GUSB,http://identifiers.org/hgnc/4696,hrapop
GUSB,https://purl.org/ccf/ASCTB-TEMP_gusb,hrapop
GUSBP1,http://identifiers.org/hgnc/13670,hrapop
GUSBP11,http://identifiers.org/hgnc/42325,hrapop
GUSBP13,http://identifiers.org/hgnc/54495,hrapop
GUSBP14,http://identifiers.org/hgnc/54496,hrapop
GUSBP15,http://identifiers.org/hgnc/54497,hrapop
GUSBP16,http://identifiers.org/hgnc/54498,hrapop
GUSBP17,http://identifiers.org/hgnc/54970,hrapop
GUSBP18,http://identifiers.org/hgnc/55770,hrapop
GUSBP2,http://identifiers.org/hgnc/18792,hrapop
GUSBP3,http://identifiers.org/hgnc/37301,hrapop
GVINP1,http://identifiers.org/hgnc/25813,hrapop
GVINP1,https://purl.org/ccf/ASCTB-TEMP_gvinp1,hrapop
GVQW3,http://identifiers.org/hgnc/51239,hrapop
GXYLT1,http://identifiers.org/hgnc/27482,hrapop
GXYLT2,http://identifiers.org/hgnc/33383,hrapop
GYG1,http://identifiers.org/hgnc/4699,hrapop
GYG1,https://purl.org/ccf/ASCTB-TEMP_gyg1,hrapop
GYG2,http://identifiers.org/hgnc/4700,hrapop
GYG2P1,http://identifiers.org/hgnc/4701,hrapop
GYPA,http://identifiers.org/hgnc/4702,hrapop
GYPA,https://purl.org/ccf/ASCTB-TEMP_gypa,hrapop
GYPC,http://identifiers.org/hgnc/4704,hrapop
GYPC,https://purl.org/ccf/ASCTB-TEMP_gypc,hrapop
GYPE,https://purl.org/ccf/ASCTB-TEMP_gype,hrapop
GYS1,http://identifiers.org/hgnc/4706,hrapop
GZF1,http://identifiers.org/hgnc/15808,hrapop
H1-0,http://identifiers.org/hgnc/4714,hrapop
H1-1,http://identifiers.org/hgnc/4715,hrapop
H1-10,http://identifiers.org/hgnc/4722,hrapop
H1-10-AS1,http://identifiers.org/hgnc/27953,hrapop
H1-12P,http://identifiers.org/hgnc/19163,hrapop
H1-2,http://identifiers.org/hgnc/4716,hrapop
H1-3,http://identifiers.org/hgnc/4717,hrapop
H1-4,http://identifiers.org/hgnc/4718,hrapop
H1-5,http://identifiers.org/hgnc/4719,hrapop
H19,http://identifiers.org/hgnc/4713,hrapop
H19,https://purl.org/ccf/ASCTB-TEMP_h19,hrapop
H2AC11,http://identifiers.org/hgnc/4737,hrapop
H2AC13,http://identifiers.org/hgnc/4725,hrapop
H2AC14,http://identifiers.org/hgnc/4727,hrapop
H2AC16,http://identifiers.org/hgnc/4730,hrapop
H2AC17,http://identifiers.org/hgnc/4735,hrapop
H2AC18,http://identifiers.org/hgnc/4736,hrapop
H2AC19,http://identifiers.org/hgnc/29668,hrapop
H2AC20,http://identifiers.org/hgnc/4738,hrapop
H2AC21,http://identifiers.org/hgnc/20508,hrapop
H2AC25,http://identifiers.org/hgnc/20507,hrapop
H2AC6,http://identifiers.org/hgnc/4733,hrapop
H2AC8,http://identifiers.org/hgnc/4724,hrapop
H2AFY,https://purl.org/ccf/ASCTB-TEMP_h2afy,hrapop
H2AJ,http://identifiers.org/hgnc/14456,hrapop
H2AX,http://identifiers.org/hgnc/4739,hrapop
H2AZ1,http://identifiers.org/hgnc/4741,hrapop
H2AZ2,http://identifiers.org/hgnc/20664,hrapop
H2AZ2P1,http://identifiers.org/hgnc/31026,hrapop
H2BC11,http://identifiers.org/hgnc/4761,hrapop
H2BC12,http://identifiers.org/hgnc/13954,hrapop
H2BC13,http://identifiers.org/hgnc/4748,hrapop
H2BC15,http://identifiers.org/hgnc/4749,hrapop
H2BC18,http://identifiers.org/hgnc/24700,hrapop
H2BC21,http://identifiers.org/hgnc/4760,hrapop
H2BC4,http://identifiers.org/hgnc/4757,hrapop
H2BC5,http://identifiers.org/hgnc/4747,hrapop
H2BC6,http://identifiers.org/hgnc/4753,hrapop
H2BC7,http://identifiers.org/hgnc/4752,hrapop
H2BC8,http://identifiers.org/hgnc/4746,hrapop
H2BC9,http://identifiers.org/hgnc/4755,hrapop
H3-3A,http://identifiers.org/hgnc/4764,hrapop
H3-3B,http://identifiers.org/hgnc/4765,hrapop
H3C1,http://identifiers.org/hgnc/4766,hrapop
H3C10,http://identifiers.org/hgnc/4775,hrapop
H3C4,http://identifiers.org/hgnc/4767,hrapop
H3C8,http://identifiers.org/hgnc/4772,hrapop
H3F3B,https://purl.org/ccf/ASCTB-TEMP_h3f3b,hrapop
H3P14,http://identifiers.org/hgnc/43805,hrapop
H3P16,http://identifiers.org/hgnc/42982,hrapop
