gene_label,ct_label,as_label,as,ct,gene,source,avg_mean_gene_expr,cell_instance_count,dataset_count
GZMM,"CD4-positive, alpha-beta memory T cell",blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000897,http://identifiers.org/hgnc/4712,hrapop,0.1034482718,29.0,1.0
HAS1,alveolar adventitial fibroblast,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4028006,https://purl.org/ccf/ASCTB-TEMP_has1,hrapop,4.044572111,25.0,3.0
HAS1,mesothelial cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000077,https://purl.org/ccf/ASCTB-TEMP_has1,hrapop,3.503437126,52.0,8.0
HAS1,alveolar adventitial fibroblast,Medial bronchopulmonary segment,http://purl.org/sig/ont/fma/fma7360,http://purl.obolibrary.org/obo/CL_4028006,https://purl.org/ccf/ASCTB-TEMP_has1,hrapop,3.439120572,3.0,1.0
HAS1,mesothelial cell,Right posterior basal bronchopulmonary segment,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0000077,https://purl.org/ccf/ASCTB-TEMP_has1,hrapop,2.780549629,2.0,1.0
HAS1,mesothelial cell,heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000077,http://identifiers.org/hgnc/4818,hrapop,2.196370829,286.0,7.0
HAS1,mesothelial cell,left cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002079,http://purl.obolibrary.org/obo/CL_0000077,http://identifiers.org/hgnc/4818,hrapop,1.811683011,110.0,3.0
HAS1,mesothelial cell of pleura,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_1000491,http://identifiers.org/hgnc/4818,hrapop,1.664699554,82.0,9.0
HAS1,mesothelial cell of pleura,Left posterior basal segmental bronchus,http://purl.org/sig/ont/fma/fma7508,http://purl.obolibrary.org/obo/CL_1000491,http://identifiers.org/hgnc/4818,hrapop,1.5,2.0,1.0
HAS1,mesothelial cell,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,http://purl.obolibrary.org/obo/CL_0000077,http://identifiers.org/hgnc/4818,hrapop,1.078319232,138.0,2.0
HAS1,"CD14-low, CD16-positive monocyte",heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0002396,http://identifiers.org/hgnc/4818,hrapop,0.6065295935,9.0,1.0
HBEGF,neutrophil,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000775,https://purl.org/ccf/ASCTB-TEMP_hbegf,hrapop,3.574606241,5.0,2.0
HBEGF,endothelial cell of artery,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_1000413,https://purl.org/ccf/ASCTB-TEMP_hbegf,hrapop,3.533615452,2.0,1.0
HBEGF,radial glial cell,eye,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0000681,https://purl.org/ccf/ASCTB-TEMP_hbegf,hrapop,3.441050169,4.0,1.0
HBEGF,macrophage,eye,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0000235,https://purl.org/ccf/ASCTB-TEMP_hbegf,hrapop,2.95403828,2.0,1.0
HBEGF,smooth muscle cell,skin of body,http://purl.obolibrary.org/obo/UBERON_0002097,http://purl.obolibrary.org/obo/CL_0000192,https://purl.org/ccf/ASCTB-TEMP_hbegf,hrapop,2.95154648,2.0,1.0
HBEGF,blood vessel endothelial cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000071,https://purl.org/ccf/ASCTB-TEMP_hbegf,hrapop,2.648082859,6.0,2.0
HBEGF,classical monocyte,spleen,http://purl.obolibrary.org/obo/UBERON_0002106,http://purl.obolibrary.org/obo/CL_0000860,https://purl.org/ccf/ASCTB-TEMP_hbegf,hrapop,2.617957919,451.0,1.0
HBEGF,pulmonary alveolar type 1 cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002062,https://purl.org/ccf/ASCTB-TEMP_hbegf,hrapop,2.354466762,4.0,1.0
HBEGF,basal cell of prostate epithelium,prostate gland,http://purl.obolibrary.org/obo/UBERON_0002367,http://purl.obolibrary.org/obo/CL_0002341,https://purl.org/ccf/ASCTB-TEMP_hbegf,hrapop,2.219923367,9488.0,6.0
HBEGF,B cell,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/CL_0000236,https://purl.org/ccf/ASCTB-TEMP_hbegf,hrapop,2.088899325,3.0,1.0
HBEGF,intestinal crypt stem cell of large intestine,descending colon,http://purl.obolibrary.org/obo/UBERON_0001158,http://purl.obolibrary.org/obo/CL_0009016,https://purl.org/ccf/ASCTB-TEMP_hbegf,hrapop,1.38573703,3.0,1.0
HBEGF,intestinal crypt stem cell of large intestine,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/CL_0009016,https://purl.org/ccf/ASCTB-TEMP_hbegf,hrapop,1.38573703,3.0,1.0
HBEGF,CD1c-positive myeloid dendritic cell,blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0002399,http://identifiers.org/hgnc/3059,hrapop,1.0,2.0,1.0
HBEGF,bronchial goblet cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_1000312,http://identifiers.org/hgnc/3059,hrapop,0.8925295472,23.0,1.0
HBEGF,neutrophil,small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.obolibrary.org/obo/CL_0000775,https://purl.org/ccf/ASCTB-TEMP_hbegf,hrapop,0.8283761135,4328.0,1.0
HBM,erythroid lineage cell,bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000764,http://identifiers.org/hgnc/4826,hrapop,9.673091218,10714.0,8.0
HBM,erythrocyte,liver,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_0000232,https://purl.org/ccf/ASCTB-TEMP_hbm,hrapop,5.795830333,3611.0,20.0
HBM,pulmonary alveolar type 1 cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002062,http://identifiers.org/hgnc/4826,hrapop,4.37776196,61.0,4.0
HBM,erythrocyte,thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000232,https://purl.org/ccf/ASCTB-TEMP_hbm,hrapop,4.028682422,1058.0,23.0
HBM,kidney cortex collecting duct intercalated cell,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000715,http://identifiers.org/hgnc/4826,hrapop,3.941169596,569.0,5.0
HBM,erythrocyte,mesenteric lymph node,http://purl.obolibrary.org/obo/UBERON_0002509,http://purl.obolibrary.org/obo/CL_0000232,https://purl.org/ccf/ASCTB-TEMP_hbm,hrapop,3.794895384,18.0,3.0
HBM,erythrocyte,bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000232,https://purl.org/ccf/ASCTB-TEMP_hbm,hrapop,3.743329342,10614.0,26.0
HBM,neutrophil,liver,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_0000775,https://purl.org/ccf/ASCTB-TEMP_hbm,hrapop,3.409892741,15150.0,20.0
HBM,plasma cell,liver,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/4826,hrapop,3.203214031,3744.0,20.0
HBM,"CD8-positive, alpha-beta T cell",lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000625,http://identifiers.org/hgnc/4826,hrapop,3.006992996,1381.0,4.0
HBM,erythrocyte,blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000232,https://purl.org/ccf/ASCTB-TEMP_hbm,hrapop,2.999664602,398.0,33.0
HBM,erythroid lineage cell,blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000764,http://identifiers.org/hgnc/4826,hrapop,2.686519977,1353.0,32.0
HBM,plasma cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000786,https://purl.org/ccf/ASCTB-TEMP_hbm,hrapop,2.523896828,2284.0,31.0
HBM,erythrocyte,spleen,http://purl.obolibrary.org/obo/UBERON_0002106,http://purl.obolibrary.org/obo/CL_0000232,https://purl.org/ccf/ASCTB-TEMP_hbm,hrapop,2.515288881,14350.0,18.0
HBM,club cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000158,http://identifiers.org/hgnc/4826,hrapop,2.06677711,575.0,7.0
HBM,erythrocyte,blood vasculature,http://purl.obolibrary.org/obo/UBERON_0004537,http://purl.obolibrary.org/obo/CL_0000232,https://purl.org/ccf/ASCTB-TEMP_hbm,hrapop,1.974855709,8.0,2.0
HBM,macrophage,liver,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_0000235,http://identifiers.org/hgnc/4826,hrapop,1.969616652,14.0,1.0
HBM,corneocyte,skin of body,http://purl.obolibrary.org/obo/UBERON_0002097,http://purl.obolibrary.org/obo/CL_0002153,http://identifiers.org/hgnc/4826,hrapop,1.853064905,1310.0,3.0
HBM,"CD4-positive, alpha-beta T cell",lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000624,https://purl.org/ccf/ASCTB-TEMP_hbm,hrapop,1.677296808,59.0,1.0
HBM,type B pancreatic cell,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0000169,http://identifiers.org/hgnc/4826,hrapop,1.574022114,5947.0,2.0
HBM,plasma cell,Left posterior basal segmental bronchus,http://purl.org/sig/ont/fma/fma7508,http://purl.obolibrary.org/obo/CL_0000786,https://purl.org/ccf/ASCTB-TEMP_hbm,hrapop,1.514924116,57.0,5.0
HBM,B cell,heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/4826,hrapop,1.507422522,1773.0,4.0
HBM,T cell,liver,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/4826,hrapop,1.406505942,89.0,1.0
HBM,multiciliated epithelial cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0005012,http://identifiers.org/hgnc/4826,hrapop,1.163025717,233.0,3.0
HBM,erythrocyte,Diaphragmatic surface of spleen,http://purl.org/sig/ont/fma/fma15828,http://purl.obolibrary.org/obo/CL_0000232,https://purl.org/ccf/ASCTB-TEMP_hbm,hrapop,1.052101827,9690.0,3.0
HBM,capillary endothelial cell,heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0002144,http://identifiers.org/hgnc/4826,hrapop,0.9104411602,43.0,1.0
HBM,erythrocyte,hilum of spleen,http://purl.obolibrary.org/obo/UBERON_0001248,http://purl.obolibrary.org/obo/CL_0000232,https://purl.org/ccf/ASCTB-TEMP_hbm,hrapop,0.5586282894,23.0,1.0
HBM,kidney loop of Henle short descending thin limb epithelial cell,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_4030012,http://identifiers.org/hgnc/4826,hrapop,0.4399617811,39.0,3.0
HBM,CD4-positive helper T cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000492,http://identifiers.org/hgnc/4826,hrapop,0.1248928607,273.0,1.0
HDC,granulocytopoietic cell,bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0002191,http://identifiers.org/hgnc/4855,hrapop,4.560303261,1730.0,30.0
HDC,mast cell,urinary bladder,http://purl.obolibrary.org/obo/UBERON_0001255,http://purl.obolibrary.org/obo/CL_0000097,https://purl.org/ccf/ASCTB-TEMP_hdc,hrapop,3.484201288,8.0,1.0
HDC,mast cell,trachea,http://purl.obolibrary.org/obo/UBERON_0003126,http://purl.obolibrary.org/obo/CL_0000097,https://purl.org/ccf/ASCTB-TEMP_hdc,hrapop,3.42062433,78.0,2.0
HDC,mast cell,mesenteric lymph node,http://purl.obolibrary.org/obo/UBERON_0002509,http://purl.obolibrary.org/obo/CL_0000097,https://purl.org/ccf/ASCTB-TEMP_hdc,hrapop,3.412433604,12.0,2.0
HDC,mast cell,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/CL_0000097,https://purl.org/ccf/ASCTB-TEMP_hdc,hrapop,3.32311055,64.0,5.0
HDC,mast cell,caecum,http://purl.obolibrary.org/obo/UBERON_0001153,http://purl.obolibrary.org/obo/CL_0000097,https://purl.org/ccf/ASCTB-TEMP_hdc,hrapop,3.190204622,3.0,1.0
HDC,mast cell,skin of body,http://purl.obolibrary.org/obo/UBERON_0002097,http://purl.obolibrary.org/obo/CL_0000097,https://purl.org/ccf/ASCTB-TEMP_hdc,hrapop,3.169579032,1929.0,12.0
HDC,mast cell,blood vasculature,http://purl.obolibrary.org/obo/UBERON_0004537,http://purl.obolibrary.org/obo/CL_0000097,https://purl.org/ccf/ASCTB-TEMP_hdc,hrapop,3.092629832,21.0,2.0
HDC,mast cell,ascending colon,http://purl.obolibrary.org/obo/UBERON_0001156,http://purl.obolibrary.org/obo/CL_0000097,https://purl.org/ccf/ASCTB-TEMP_hdc,hrapop,3.075165983,23.0,2.0
HDC,mast cell,small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.obolibrary.org/obo/CL_0000097,https://purl.org/ccf/ASCTB-TEMP_hdc,hrapop,2.889635833,14.0,3.0
HDC,non-classical monocyte,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000875,https://purl.org/ccf/ASCTB-TEMP_hdc,hrapop,2.87389968,2.0,1.0
HDC,non-classical monocyte,Right posterior basal bronchopulmonary segment,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0000875,https://purl.org/ccf/ASCTB-TEMP_hdc,hrapop,2.87389968,2.0,1.0
HDC,mast cell,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0000097,https://purl.org/ccf/ASCTB-TEMP_hdc,hrapop,2.87371784,6.0,1.0
HDC,basophil,Lateral segmental bronchus,http://purl.org/sig/ont/fma/fma7402,http://purl.obolibrary.org/obo/CL_0000767,https://purl.org/ccf/ASCTB-TEMP_hdc,hrapop,2.837926808,6.0,1.0
HDC,basophil,Cartilage of segmental bronchus,http://purl.org/sig/ont/fma/fma62662,http://purl.obolibrary.org/obo/CL_0000767,https://purl.org/ccf/ASCTB-TEMP_hdc,hrapop,2.837926808,6.0,1.0
HDC,basophil,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000767,https://purl.org/ccf/ASCTB-TEMP_hdc,hrapop,2.727725483,6918.0,55.0
HDC,mast cell,skin of body,http://purl.obolibrary.org/obo/UBERON_0002097,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/4855,hrapop,2.607811769,636.0,7.0
HDC,mast cell,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,https://purl.org/ccf/ASCTB-TEMP_mast-cell,http://identifiers.org/hgnc/4855,hrapop,2.513749361,12.0,1.0
HDC,plasmacytoid dendritic cell,blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000784,https://purl.org/ccf/ASCTB-TEMP_hdc,hrapop,2.498225021,51.0,1.0
HDC,basophil,liver,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_0000767,http://identifiers.org/hgnc/4855,hrapop,2.35303241,43.0,2.0
HDC,mast cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/4855,hrapop,2.351696701,7250.0,34.0
HDC,T cell,liver,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_0000084,https://purl.org/ccf/ASCTB-TEMP_hdc,hrapop,2.342865753,554.0,4.0
HDC,mast cell,left cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002079,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/4855,hrapop,2.174710059,183.0,3.0
HDC,mast cell,heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/4855,hrapop,2.080516117,467.0,17.0
HDC,mast cell,interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/4855,hrapop,1.97523649,27.0,3.0
HDC,mast cell,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/4855,hrapop,1.97523649,27.0,3.0
HDC,basophil,blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000767,https://purl.org/ccf/ASCTB-TEMP_hdc,hrapop,1.95312785,1994.0,8.0
HDC,mast cell,Posteromedial head of posterior papillary muscle of left ventricle,http://purl.org/sig/ont/fma/fma7267,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/4855,hrapop,1.85025988,14.0,2.0
HDC,mast cell,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/4855,hrapop,1.824717551,314.0,10.0
HDC,mast cell,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/4855,hrapop,1.788514209,120.0,8.0
HDC,hematopoietic precursor cell,blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0008001,http://identifiers.org/hgnc/4855,hrapop,1.714820862,18.0,4.0
HDC,mast cell,right ureter,http://purl.obolibrary.org/obo/UBERON_0001222,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/4855,hrapop,1.71428597,42.0,2.0
HDC,CD141-positive myeloid dendritic cell,blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0002394,https://purl.org/ccf/ASCTB-TEMP_hdc,hrapop,1.700820793,127.0,1.0
HDC,neutrophil,liver,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_0000775,https://purl.org/ccf/ASCTB-TEMP_hdc,hrapop,1.5227328,156.0,2.0
HDC,mast cell,left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/4855,hrapop,0.4399999976,25.0,1.0
HDC,basophil,Left posterior basal segmental bronchus,http://purl.org/sig/ont/fma/fma7508,http://purl.obolibrary.org/obo/CL_0000767,https://purl.org/ccf/ASCTB-TEMP_hdc,hrapop,0.3577364496,2530.0,9.0
HDC,plasma cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000786,https://purl.org/ccf/ASCTB-TEMP_hdc,hrapop,0.03143935396,262.0,1.0
HDC,kidney inner medulla collecting duct principal cell,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000718,http://identifiers.org/hgnc/4855,hrapop,0.0004563648836,5445.0,1.0
HIF1A,mast cell,blood vasculature,http://purl.obolibrary.org/obo/UBERON_0004537,http://purl.obolibrary.org/obo/CL_0000097,https://purl.org/ccf/ASCTB-TEMP_hif1a,hrapop,4.396329976,2.0,1.0
HIF1A,"CD8-positive, alpha-beta cytotoxic T cell",thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000794,https://purl.org/ccf/ASCTB-TEMP_hif1a,hrapop,4.256372242,4.0,2.0
HIF1A,"CD16-negative, CD56-bright natural killer cell, human",heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000938,http://identifiers.org/hgnc/4910,hrapop,3.997308254,4.0,1.0
HIF1A,erythroid lineage cell,blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000764,http://identifiers.org/hgnc/4910,hrapop,3.588373661,4.0,1.0
HIF1A,adipocyte,heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000136,http://identifiers.org/hgnc/4910,hrapop,3.469742537,2.0,1.0
HIF1A,dendritic cell,heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000451,http://identifiers.org/hgnc/4910,hrapop,3.385615349,3.0,1.0
HIF1A,"effector memory CD8-positive, alpha-beta T cell",heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000913,http://identifiers.org/hgnc/4910,hrapop,3.23262167,2.0,1.0
HIF1A,monocyte,thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000576,https://purl.org/ccf/ASCTB-TEMP_hif1a,hrapop,3.15585393,7.0,1.0
HIF1A,monocyte,right thymus lobe,http://purl.obolibrary.org/obo/UBERON_0005469,http://purl.obolibrary.org/obo/CL_0000576,https://purl.org/ccf/ASCTB-TEMP_hif1a,hrapop,3.15585393,7.0,1.0
HIF1A,monocyte,left thymus lobe,http://purl.obolibrary.org/obo/UBERON_0005457,http://purl.obolibrary.org/obo/CL_0000576,https://purl.org/ccf/ASCTB-TEMP_hif1a,hrapop,3.15585393,7.0,1.0
HIF1A,pulmonary artery endothelial cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_1001568,http://identifiers.org/hgnc/4910,hrapop,3.06319952,33.0,1.0
HIF1A,myofibroblast cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000186,http://identifiers.org/hgnc/4910,hrapop,3.059197307,10.0,2.0
HIF1A,macrophage,heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000235,http://identifiers.org/hgnc/4910,hrapop,3.056051254,594.0,3.0
HIF1A,mast cell,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/4910,hrapop,3.030219078,2.0,1.0
HIF1A,mast cell,heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/4910,hrapop,3.030219078,2.0,1.0
HIF1A,monocyte,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000576,http://identifiers.org/hgnc/4910,hrapop,2.962630817,204.0,7.0
HIF1A,cycling macrophage,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,http://purl.obolibrary.org/obo/CL_4033076,http://identifiers.org/hgnc/4910,hrapop,2.884666681,3.0,1.0
HIF1A,cycling macrophage,heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_4033076,http://identifiers.org/hgnc/4910,hrapop,2.884457469,6.0,2.0
