"sex","tool","modality","organ","organId","as","as_id","cell_id","cell_label","cell_count","percentage","annotation_label","annotation_label_id","cell_label2"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:0000814","Natural Killer T",2.644,0.000239750659314313,"Natural Killer T","AZ:0000053","mature NK T cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:0000814","Natural Killer T",2.644,0.000239750659314313,"Proliferating T/Nk","AZ:0000148","mature NK T cell:proliferating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:4030018","Connecting Tubule Principal",3.01,0.0021066570362345,"Connecting Tubule Principal","AZ:0000029","kidney connecting tubule principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1000716","Outer Medullary Collecting Duct Principal",474.378,0.00956003577844065,"Outer Medullary Collecting Duct Principal","AZ:0000057","kidney outer medulla collecting duct principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:4030020","Connecting Tubule Intercalated Type A",4.505,0.0000907882768211746,"Connecting Tubule Intercalated Type A","AZ:0000028","kidney connecting tubule alpha-intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:4030017","Distal Convoluted Tubule Type 2",20.938,0.000421958921216816,"Distal Convoluted Tubule Type 2","AZ:0000040","epithelial cell of late distal convoluted tubule"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:4030017","Distal Convoluted Tubule Type 2",20.938,0.000421958921216816,"Distal Convoluted Tubule Type 2","AZ:0000040","epithelial cell of late distal convoluted tubule"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1000716","Outer Medullary Collecting Duct Principal",474.378,0.00956003577844065,"Outer Medullary Collecting Duct Principal","AZ:0000057","kidney outer medulla collecting duct principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:4030020","Connecting Tubule Intercalated Type A",4.505,0.0000907882768211746,"Connecting Tubule Intercalated Type A","AZ:0000028","kidney connecting tubule alpha-intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0000084","T",2267.662,0.00471179763305174,"T","AZ:0000069","T cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0000084","T",2267.662,0.00471179763305174,"T Cells Proliferating","AZ:0000126","T cell:proliferating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0000084","T",2267.662,0.00471179763305174,"T Cells Proliferating","AZ:0000371","T cell:proliferating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0000084","T",2267.662,0.00471179763305174,"T Proliferating","AZ:0000477","T cell:proliferating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0000084","T",2267.662,0.00471179763305174,"Cycling T","AZ:0000559","T cell:cycling"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0000084","T",2267.662,0.00471179763305174,"Cycling T","AZ:0000673","T cell:cycling"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0000084","T",2267.662,0.00471179763305174,"T","AZ:0000069","T cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0000084","T",2267.662,0.00471179763305174,"T Cells Proliferating","AZ:0000126","T cell:proliferating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0000084","T",2267.662,0.00471179763305174,"T Cells Proliferating","AZ:0000371","T cell:proliferating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0000084","T",2267.662,0.00471179763305174,"T Proliferating","AZ:0000477","T cell:proliferating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0000084","T",2267.662,0.00471179763305174,"Cycling T","AZ:0000559","T cell:cycling"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0000084","T",2267.662,0.00471179763305174,"Cycling T","AZ:0000673","T cell:cycling"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0000084","T",4506.317,0.00229388287390372,"T","AZ:0000069","T cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0000084","T",4506.317,0.00229388287390372,"T Cells Proliferating","AZ:0000126","T cell:proliferating"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0000084","T",4506.317,0.00229388287390372,"T Cells Proliferating","AZ:0000371","T cell:proliferating"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0000084","T",4506.317,0.00229388287390372,"T Proliferating","AZ:0000477","T cell:proliferating"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0000084","T",4506.317,0.00229388287390372,"Cycling T","AZ:0000559","T cell:cycling"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0000084","T",4506.317,0.00229388287390372,"Cycling T","AZ:0000673","T cell:cycling"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0000084","T",4506.317,0.00229388287390372,"T","AZ:0000069","T cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0000084","T",4506.317,0.00229388287390372,"T Cells Proliferating","AZ:0000126","T cell:proliferating"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0000084","T",4506.317,0.00229388287390372,"T Cells Proliferating","AZ:0000371","T cell:proliferating"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0000084","T",4506.317,0.00229388287390372,"T Proliferating","AZ:0000477","T cell:proliferating"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0000084","T",4506.317,0.00229388287390372,"Cycling T","AZ:0000559","T cell:cycling"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0000084","T",4506.317,0.00229388287390372,"Cycling T","AZ:0000673","T cell:cycling"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0000084","T",2282.61,0.000787222639181802,"T","AZ:0000069","T cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0000084","T",2282.61,0.000787222639181802,"T Cells Proliferating","AZ:0000126","T cell:proliferating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0000084","T",2282.61,0.000787222639181802,"T Cells Proliferating","AZ:0000371","T cell:proliferating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0000084","T",2282.61,0.000787222639181802,"T Proliferating","AZ:0000477","T cell:proliferating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0000084","T",2282.61,0.000787222639181802,"Cycling T","AZ:0000559","T cell:cycling"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0000084","T",2282.61,0.000787222639181802,"Cycling T","AZ:0000673","T cell:cycling"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0000084","T",1255.73,0.00259487774237433,"T","AZ:0000069","T cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0000084","T",1255.73,0.00259487774237433,"T Cells Proliferating","AZ:0000126","T cell:proliferating"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0000084","T",1255.73,0.00259487774237433,"T Cells Proliferating","AZ:0000371","T cell:proliferating"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0000084","T",1255.73,0.00259487774237433,"T Proliferating","AZ:0000477","T cell:proliferating"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0000084","T",1255.73,0.00259487774237433,"Cycling T","AZ:0000559","T cell:cycling"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0000084","T",1255.73,0.00259487774237433,"Cycling T","AZ:0000673","T cell:cycling"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:0000084","T",507.88,0.0124482155654068,"T","AZ:0000069","T cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:0000084","T",507.88,0.0124482155654068,"T Cells Proliferating","AZ:0000126","T cell:proliferating"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:0000084","T",507.88,0.0124482155654068,"T Cells Proliferating","AZ:0000371","T cell:proliferating"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:0000084","T",507.88,0.0124482155654068,"T Proliferating","AZ:0000477","T cell:proliferating"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:0000084","T",507.88,0.0124482155654068,"Cycling T","AZ:0000559","T cell:cycling"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:0000084","T",507.88,0.0124482155654068,"Cycling T","AZ:0000673","T cell:cycling"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0000084","T",2282.61,0.000787222639181802,"T","AZ:0000069","T cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0000084","T",2282.61,0.000787222639181802,"T Cells Proliferating","AZ:0000126","T cell:proliferating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0000084","T",2282.61,0.000787222639181802,"T Cells Proliferating","AZ:0000371","T cell:proliferating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0000084","T",2282.61,0.000787222639181802,"T Proliferating","AZ:0000477","T cell:proliferating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0000084","T",2282.61,0.000787222639181802,"Cycling T","AZ:0000559","T cell:cycling"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0000084","T",2282.61,0.000787222639181802,"Cycling T","AZ:0000673","T cell:cycling"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:0000084","T",5.112,0.00035962598897147,"T","AZ:0000069","T cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:0000084","T",5.112,0.00035962598897147,"T Cells Proliferating","AZ:0000126","T cell:proliferating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:0000084","T",5.112,0.00035962598897147,"T Cells Proliferating","AZ:0000371","T cell:proliferating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:0000084","T",5.112,0.00035962598897147,"T Proliferating","AZ:0000477","T cell:proliferating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:0000084","T",5.112,0.00035962598897147,"Cycling T","AZ:0000559","T cell:cycling"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:0000084","T",5.112,0.00035962598897147,"Cycling T","AZ:0000673","T cell:cycling"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:0000084","T",507.88,0.0124482155654068,"T","AZ:0000069","T cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:0000084","T",507.88,0.0124482155654068,"T Cells Proliferating","AZ:0000126","T cell:proliferating"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:0000084","T",507.88,0.0124482155654068,"T Cells Proliferating","AZ:0000371","T cell:proliferating"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:0000084","T",507.88,0.0124482155654068,"T Proliferating","AZ:0000477","T cell:proliferating"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:0000084","T",507.88,0.0124482155654068,"Cycling T","AZ:0000559","T cell:cycling"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:0000084","T",507.88,0.0124482155654068,"Cycling T","AZ:0000673","T cell:cycling"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0000084","T",1255.73,0.00259487774237433,"T","AZ:0000069","T cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0000084","T",1255.73,0.00259487774237433,"T Cells Proliferating","AZ:0000126","T cell:proliferating"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0000084","T",1255.73,0.00259487774237433,"T Cells Proliferating","AZ:0000371","T cell:proliferating"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0000084","T",1255.73,0.00259487774237433,"T Proliferating","AZ:0000477","T cell:proliferating"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0000084","T",1255.73,0.00259487774237433,"Cycling T","AZ:0000559","T cell:cycling"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0000084","T",1255.73,0.00259487774237433,"Cycling T","AZ:0000673","T cell:cycling"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:0000084","T",5.112,0.00035962598897147,"T","AZ:0000069","T cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:0000084","T",5.112,0.00035962598897147,"T Cells Proliferating","AZ:0000126","T cell:proliferating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:0000084","T",5.112,0.00035962598897147,"T Cells Proliferating","AZ:0000371","T cell:proliferating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:0000084","T",5.112,0.00035962598897147,"T Proliferating","AZ:0000477","T cell:proliferating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:0000084","T",5.112,0.00035962598897147,"Cycling T","AZ:0000559","T cell:cycling"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:0000084","T",5.112,0.00035962598897147,"Cycling T","AZ:0000673","T cell:cycling"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","CL:0000084","T",20.456,0.0014912894871673,"T","AZ:0000069","T cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","CL:0000084","T",20.456,0.0014912894871673,"T Cells Proliferating","AZ:0000126","T cell:proliferating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","CL:0000084","T",20.456,0.0014912894871673,"T Cells Proliferating","AZ:0000371","T cell:proliferating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","CL:0000084","T",20.456,0.0014912894871673,"T Proliferating","AZ:0000477","T cell:proliferating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","CL:0000084","T",20.456,0.0014912894871673,"Cycling T","AZ:0000559","T cell:cycling"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","CL:0000084","T",20.456,0.0014912894871673,"Cycling T","AZ:0000673","T cell:cycling"
