organ,organ_id,as,as_label,sex,tool,modality,cell_id,cell_label,cell_count,cell_percentage,dataset_count,anatomical_structure_of,source_spatial_entity,node_name,label,OntologyID,node_type,glb file of single organs,Ref/1,Ref/1/ID,combo,color
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14930,ascending part of duodenum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000071,blood vessel endothelial cell,1244.425,0.08047837235697171,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_ascending,ascending part of duodenum,FMA:14930,mesh,VH_M_Small_Intestine,,,small intestine_ascending part of duodenum_blood vessel endothelial cell,#6b2fc7
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14930,ascending part of duodenum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000160,goblet cell,908.05,0.05872462062297701,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_ascending,ascending part of duodenum,FMA:14930,mesh,VH_M_Small_Intestine,,,small intestine_ascending part of duodenum_goblet cell,#0913f4
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14930,ascending part of duodenum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000165,neuroendocrine cell,107.705,0.006965404178401783,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_ascending,ascending part of duodenum,FMA:14930,mesh,VH_M_Small_Intestine,,,small intestine_ascending part of duodenum_neuroendocrine cell,#d165c5
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14930,ascending part of duodenum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,21.385,0.001382992139224011,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_ascending,ascending part of duodenum,FMA:14930,mesh,VH_M_Small_Intestine,,,small intestine_ascending part of duodenum_B cell,#d87a26
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14930,ascending part of duodenum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell,132.275,0.00855437387027618,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_ascending,ascending part of duodenum,FMA:14930,mesh,VH_M_Small_Intestine,,,small intestine_ascending part of duodenum_dendritic cell,#3ecf81
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14930,ascending part of duodenum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000499,stromal cell,1041.95,0.06738408508134011,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_ascending,ascending part of duodenum,FMA:14930,mesh,VH_M_Small_Intestine,,,small intestine_ascending part of duodenum_stromal cell,#a83882
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14930,ascending part of duodenum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000510,paneth cell,208.195,0.01346420614569759,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_ascending,ascending part of duodenum,FMA:14930,mesh,VH_M_Small_Intestine,,,small intestine_ascending part of duodenum_paneth cell,#f081b3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14930,ascending part of duodenum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000540,neuron,421.655,0.02726890579679684,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_ascending,ascending part of duodenum,FMA:14930,mesh,VH_M_Small_Intestine,,,small intestine_ascending part of duodenum_neuron,#79089c
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14930,ascending part of duodenum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000584,enterocyte,4319.574999999999,0.2793518012526798,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_ascending,ascending part of duodenum,FMA:14930,mesh,VH_M_Small_Intestine,,,small intestine_ascending part of duodenum_enterocyte,#728baf
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14930,ascending part of duodenum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,16.64,0.001076127622010173,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_ascending,ascending part of duodenum,FMA:14930,mesh,VH_M_Small_Intestine,,,small intestine_ascending part of duodenum_natural killer cell,#3fd28f
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14930,ascending part of duodenum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",631.28,0.04082559166001093,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_ascending,ascending part of duodenum,FMA:14930,mesh,VH_M_Small_Intestine,,,"small intestine_ascending part of duodenum_CD4-positive, alpha-beta T cell",#cb41e6
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14930,ascending part of duodenum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",1863.615,0.1205220900416159,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_ascending,ascending part of duodenum,FMA:14930,mesh,VH_M_Small_Intestine,,,"small intestine_ascending part of duodenum_CD8-positive, alpha-beta T cell",#9d0065
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14930,ascending part of duodenum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,70.33000000000001,0.004548320652402372,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_ascending,ascending part of duodenum,FMA:14930,mesh,VH_M_Small_Intestine,,,small intestine_ascending part of duodenum_neutrophil,#ae1c99
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14930,ascending part of duodenum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,951.08,0.06150741939551894,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_ascending,ascending part of duodenum,FMA:14930,mesh,VH_M_Small_Intestine,,,small intestine_ascending part of duodenum_plasma cell,#1b10cc
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14930,ascending part of duodenum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000863,M1 Macrophage,129.22,0.008356803564672749,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_ascending,ascending part of duodenum,FMA:14930,mesh,VH_M_Small_Intestine,,,small intestine_ascending part of duodenum_M1 Macrophage,#f7427b
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14930,ascending part of duodenum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000890,M2 macrophage,609.635,0.03942578502669301,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_ascending,ascending part of duodenum,FMA:14930,mesh,VH_M_Small_Intestine,,,small intestine_ascending part of duodenum_M2 macrophage,#f550b7
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14930,ascending part of duodenum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0001028,CD7+ Immune,103.74,0.006708983143469672,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_ascending,ascending part of duodenum,FMA:14930,mesh,VH_M_Small_Intestine,,,small intestine_ascending part of duodenum_CD7+ Immune,#883f63
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14930,ascending part of duodenum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0002088,interstitial cell of Cajal,234.26,0.01514985917861196,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_ascending,ascending part of duodenum,FMA:14930,mesh,VH_M_Small_Intestine,,,small intestine_ascending part of duodenum_interstitial cell of Cajal,#331e52
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14930,ascending part of duodenum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,334.035,0.02160242128714953,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_ascending,ascending part of duodenum,FMA:14930,mesh,VH_M_Small_Intestine,,,small intestine_ascending part of duodenum_endothelial cell of lymphatic vessel,#4f6eb1
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14930,ascending part of duodenum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0002504,enteric smooth muscle cell,1597.18,0.1032914372188827,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_ascending,ascending part of duodenum,FMA:14930,mesh,VH_M_Small_Intestine,,,small intestine_ascending part of duodenum_enteric smooth muscle cell,#49da3b
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14930,ascending part of duodenum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0009010,transit amplifying cell,505.1799999999999,0.03267056202446509,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_ascending,ascending part of duodenum,FMA:14930,mesh,VH_M_Small_Intestine,,,small intestine_ascending part of duodenum_transit amplifying cell,#2fd2e9
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14930,ascending part of duodenum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_4033092,CD57+ Enterocyte,11.44,0.0007398377401319939,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_ascending,ascending part of duodenum,FMA:14930,mesh,VH_M_Small_Intestine,,,small intestine_ascending part of duodenum_CD57+ Enterocyte,#cc4015
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14966,distal part of ileum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000071,blood vessel endothelial cell,11166.89,0.07535191655273683,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_ileum_terminal,distal part of ileum,FMA:14966,mesh,VH_M_Small_Intestine,,,small intestine_distal part of ileum_blood vessel endothelial cell,#0f4bc2
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14966,distal part of ileum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000160,goblet cell,10772.93,0.07269355410400526,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_ileum_terminal,distal part of ileum,FMA:14966,mesh,VH_M_Small_Intestine,,,small intestine_distal part of ileum_goblet cell,#5f89aa
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14966,distal part of ileum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000165,neuroendocrine cell,821.2189999999999,0.005541419818724998,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_ileum_terminal,distal part of ileum,FMA:14966,mesh,VH_M_Small_Intestine,,,small intestine_distal part of ileum_neuroendocrine cell,#0f2041
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14966,distal part of ileum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,5593.763,0.03774558205478758,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_ileum_terminal,distal part of ileum,FMA:14966,mesh,VH_M_Small_Intestine,,,small intestine_distal part of ileum_B cell,#71cff9
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14966,distal part of ileum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell,2192.106,0.01479188819687072,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_ileum_terminal,distal part of ileum,FMA:14966,mesh,VH_M_Small_Intestine,,,small intestine_distal part of ileum_dendritic cell,#6c1622
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14966,distal part of ileum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000499,stromal cell,11768.148,0.07940908400425337,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_ileum_terminal,distal part of ileum,FMA:14966,mesh,VH_M_Small_Intestine,,,small intestine_distal part of ileum_stromal cell,#8bf6f2
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14966,distal part of ileum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000510,paneth cell,2798.054,0.01888070282039597,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_ileum_terminal,distal part of ileum,FMA:14966,mesh,VH_M_Small_Intestine,,,small intestine_distal part of ileum_paneth cell,#5fecd7
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14966,distal part of ileum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000540,neuron,4276.342,0.02885589143754114,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_ileum_terminal,distal part of ileum,FMA:14966,mesh,VH_M_Small_Intestine,,,small intestine_distal part of ileum_neuron,#59525c
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14966,distal part of ileum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000584,enterocyte,28814.891,0.1944370601043091,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_ileum_terminal,distal part of ileum,FMA:14966,mesh,VH_M_Small_Intestine,,,small intestine_distal part of ileum_enterocyte,#5e8251
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14966,distal part of ileum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,390.677,0.002636209428325485,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_ileum_terminal,distal part of ileum,FMA:14966,mesh,VH_M_Small_Intestine,,,small intestine_distal part of ileum_natural killer cell,#c5a239
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14966,distal part of ileum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",8593.487,0.05798711327155804,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_ileum_terminal,distal part of ileum,FMA:14966,mesh,VH_M_Small_Intestine,,,"small intestine_distal part of ileum_CD4-positive, alpha-beta T cell",#c74884
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14966,distal part of ileum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",14781.473,0.0997423920198491,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_ileum_terminal,distal part of ileum,FMA:14966,mesh,VH_M_Small_Intestine,,,"small intestine_distal part of ileum_CD8-positive, alpha-beta T cell",#3cc89a
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14966,distal part of ileum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,797.7689999999999,0.005383183958681451,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_ileum_terminal,distal part of ileum,FMA:14966,mesh,VH_M_Small_Intestine,,,small intestine_distal part of ileum_neutrophil,#fc4d48
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14966,distal part of ileum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,6369.489,0.0429800243050281,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_ileum_terminal,distal part of ileum,FMA:14966,mesh,VH_M_Small_Intestine,,,small intestine_distal part of ileum_plasma cell,#d4dcfa
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14966,distal part of ileum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000863,M1 Macrophage,1643.376,0.01108916907185174,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_ileum_terminal,distal part of ileum,FMA:14966,mesh,VH_M_Small_Intestine,,,small intestine_distal part of ileum_M1 Macrophage,#c37975
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14966,distal part of ileum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000890,M2 macrophage,6348.384,0.04283761203098891,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_ileum_terminal,distal part of ileum,FMA:14966,mesh,VH_M_Small_Intestine,,,small intestine_distal part of ileum_M2 macrophage,#deea2d
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14966,distal part of ileum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0001028,CD7+ Immune,324.079,0.002186819585801812,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_ileum_terminal,distal part of ileum,FMA:14966,mesh,VH_M_Small_Intestine,,,small intestine_distal part of ileum_CD7+ Immune,#9383e8
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14966,distal part of ileum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0002088,interstitial cell of Cajal,2743.181,0.01851043090789407,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_ileum_terminal,distal part of ileum,FMA:14966,mesh,VH_M_Small_Intestine,,,small intestine_distal part of ileum_interstitial cell of Cajal,#facae8
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14966,distal part of ileum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,3386.648999999999,0.02285242290748898,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_ileum_terminal,distal part of ileum,FMA:14966,mesh,VH_M_Small_Intestine,,,small intestine_distal part of ileum_endothelial cell of lymphatic vessel,#bf3cfa
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14966,distal part of ileum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0002504,enteric smooth muscle cell,19853.239,0.1339656438300673,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_ileum_terminal,distal part of ileum,FMA:14966,mesh,VH_M_Small_Intestine,,,small intestine_distal part of ileum_enteric smooth muscle cell,#4f5c45
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14966,distal part of ileum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0009010,transit amplifying cell,4727.52,0.03190034938477897,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_ileum_terminal,distal part of ileum,FMA:14966,mesh,VH_M_Small_Intestine,,,small intestine_distal part of ileum_transit amplifying cell,#42b503
small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.org/sig/ont/fma/fma14966,distal part of ileum,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_4033092,CD57+ Enterocyte,32.83,0.0002215302040609651,6,#VHMSmallIntestine,#VHMaleOrgans,VH_M_ileum_terminal,distal part of ileum,FMA:14966,mesh,VH_M_Small_Intestine,,,small intestine_distal part of ileum_CD57+ Enterocyte,#a31d66
