"organ","as","as_id","cell_id"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:myofibroblast"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:myofibroblast-rspo2-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:n-cells-nts-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:naive-b"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:nerve"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:neuroblast"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:neuroendocrine"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:neutrophil"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:nk"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:nk-cell"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:nk-t-cell"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:paneth"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:pdc"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:pericyte"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:plasma"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:pre-b"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:pro-b"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:progenitor-neurog3-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:proximal-progenitor"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:rbc"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:sell-cd4-t"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:sell-cd8-t"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:smc-part1-capn3-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:smc-plpp2-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:smooth-muscle"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:stat1-naive-b"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:stem-cells"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:stroma"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:stromal-1-adamdec1-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:stromal-1-ccl11-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:stromal-2-ch25h-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:stromal-2-npy-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:stromal-3-c7-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:stromal-3-kcnn3-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:stromal-4-mmp1-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:t-reticular"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:ta"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:tfh"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:th1"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:th17"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:transitional-stromal-3-c3-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:trdv2-trgv9-gdt"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:treg"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:trgv2-gdt"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:trgv4-gdt"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:trgv5-7-gdt"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:tuft"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:venous-capillary"
"Small Intestine","Jejunum","UBERON:0002115","CL:0000057"
"Small Intestine","Jejunum","UBERON:0002115","CL:0000097"
"Small Intestine","Jejunum","UBERON:0002115","CL:0000131"
"Small Intestine","Jejunum","UBERON:0002115","CL:0000236"
"Small Intestine","Jejunum","UBERON:0002115","CL:0000576"
"Small Intestine","Jejunum","UBERON:0002115","CL:0000624"
"Small Intestine","Jejunum","UBERON:0002115","CL:0000625"
"Small Intestine","Jejunum","UBERON:0002115","CL:0000775"
"Small Intestine","Jejunum","UBERON:0002115","CL:0000786"
"Small Intestine","Jejunum","UBERON:0002115","CL:0009006"
"Small Intestine","Jejunum","UBERON:0002115","CL:0009012"
"Small Intestine","Jejunum","UBERON:0002115","CL:0009017"
"Small Intestine","Jejunum","UBERON:0002115","CL:0009080"
"Small Intestine","Jejunum","UBERON:0002115","CL:1000334"
"Small Intestine","Jejunum","UBERON:0002115","CL:1000343"
"Small Intestine","Jejunum","UBERON:0002115","CL:1000495"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:-cells-ins-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:activated-cd4-t"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:activated-cd8-t"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:activated-t"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:adult-glia"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:angiogenic-pericyte"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:arterial-capillary"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:b"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:best2-goblet-cell"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:best4-epithelial"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:branch-a1-imn-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:branch-a2-ipan-in-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:branch-a3-ipan-in-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:branch-a4-in-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:branch-b1-emn-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:branch-b2-emn-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:branch-b3-ipan-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:cd4-t-cell"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:cd57-enterocyte"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:cd66-enterocyte"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:cd7-immune"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:cd8-t"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:cd8-tmem"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:cdc1"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:cdc2"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:clc-mast-cell"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:cldn10-cells"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:clp"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:colonocyte"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:contractile-pericyte-pln-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:cx3cr1-cd8-tmem"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:cycling-b-cell"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:cycling-ec"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:cycling-encc-glia"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:cycling-neuroblast"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:cycling-plasma-cell"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:cycling-stromal"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:cycling-ta"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:d-cells-sst-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:dc"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:differentiating-glia"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:distal-progenitor"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:dz-gc-cell"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:ec-cells-npw-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:ec-cells-tac1-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:eecs"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:encc-glia-progenitor"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:endothelial"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:enterocyte"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:fcrl4-memory-b"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:fdc"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:fetal-arterial-ec"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:fetal-venous-ec"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:gc-b-cell"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:germ"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:glia-1-dhh-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:glia-2-eln-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:glia-3-bcan-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:goblet"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:goblet-cell"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:i-cells-cck-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:icc"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:iga-plasma-cell"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:igg-plasma-cell"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:ilc2"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:ilc3"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:ilcp"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:immature-b"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:immature-pericyte"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:k-cells-gip-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:l-cells-pyy-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:lec1-ackr4-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:lec2-madcam1-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:lec3-adgrg3-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:lec4-stab2-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:lec5-cldn11-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:lec6-adamts4-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:lti-like-ncr-ilc3"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:lymphatic"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:lymphoid-dc"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:lyve1-macrophage"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:lz-gc-cell"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:m-x-cells-mln-ghrl-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:m1-macrophage"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:m2-macrophage"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:macrophages"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:mait-cell"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:mast-cell"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:mature-arterial-ec"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:mature-venous-ec"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:megakaryocyte"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:memory-b"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:mesoderm-1-hand1-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:mesothelium"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:mesothelium-prg4-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:mesothelium-rgs5-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:microfold-cell"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:mln-stroma-fmo2-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:mlto"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:mmp9-inflammatory-macrophage"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:monocytes"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:mpo-mono-neutrophil"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:muc1-enterocyte"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:myofibroblast"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:myofibroblast-rspo2-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:n-cells-nts-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:naive-b"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:nerve"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:neuroblast"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:neuroendocrine"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:neutrophil"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:nk"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:nk-cell"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:nk-t-cell"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:paneth"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:pdc"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:pericyte"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:plasma"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:pre-b"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:pro-b"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:progenitor-neurog3-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:proximal-progenitor"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:rbc"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:sell-cd4-t"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:sell-cd8-t"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:smc-part1-capn3-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:smc-plpp2-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:smooth-muscle"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:stat1-naive-b"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:stem-cells"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:stroma"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:stromal-1-adamdec1-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:stromal-1-ccl11-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:stromal-2-ch25h-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:stromal-2-npy-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:stromal-3-c7-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:stromal-3-kcnn3-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:stromal-4-mmp1-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:t-reticular"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:ta"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:tfh"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:th1"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:th17"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:transitional-stromal-3-c3-"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:trdv2-trgv9-gdt"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:treg"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:trgv2-gdt"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:trgv4-gdt"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:trgv5-7-gdt"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:tuft"
"Small Intestine","Ileum","UBERON:0002116","ASCTB-TEMP:venous-capillary"
"Small Intestine","Ileum","UBERON:0002116","CL:0000057"
"Small Intestine","Ileum","UBERON:0002116","CL:0000097"
"Small Intestine","Ileum","UBERON:0002116","CL:0000131"
"Small Intestine","Ileum","UBERON:0002116","CL:0000236"
"Small Intestine","Ileum","UBERON:0002116","CL:0000576"
"Small Intestine","Ileum","UBERON:0002116","CL:0000624"
"Small Intestine","Ileum","UBERON:0002116","CL:0000625"
"Small Intestine","Ileum","UBERON:0002116","CL:0000775"
"Small Intestine","Ileum","UBERON:0002116","CL:0000786"
"Small Intestine","Ileum","UBERON:0002116","CL:0009006"
"Small Intestine","Ileum","UBERON:0002116","CL:0009012"
"Small Intestine","Ileum","UBERON:0002116","CL:0009080"
"Small Intestine","Ileum","UBERON:0002116","CL:1000334"
"Small Intestine","Ileum","UBERON:0002116","CL:1000343"
"Small Intestine","Ileum","UBERON:0002116","CL:1000495"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","ASCTB-TEMP:descending-vasa-recta-endothelial"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","ASCTB-TEMP:peritubular-capilary-endothelial"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:0000084"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:0000097"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:0000113"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:0000236"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:0000648"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:0000650"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:0000653"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:0000775"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:0000786"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:0000814"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:0000875"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:0000890"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:0000990"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:0001058"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:0002138"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:0002201"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:0002573"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:0011031"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:1000412"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:1000452"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:1000597"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:1000692"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:1000714"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:1000715"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:1000716"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:1000717"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:1000718"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:1000768"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:1000850"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:1001005"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:1001107"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:1001108"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:1001109"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:1001131"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:1001318"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:4030009"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:4030010"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:4030011"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:4030012"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:4030013"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:4030014"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:4030016"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:4030017"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:4030018"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:4030020"
"Kidney","Outer Cortex of Kidney","UBERON:0002189","CL:4030022"
"Kidney","Kidney Pyramid","UBERON:0004200","ASCTB-TEMP:descending-vasa-recta-endothelial"
"Kidney","Kidney Pyramid","UBERON:0004200","ASCTB-TEMP:peritubular-capilary-endothelial"
"Kidney","Kidney Pyramid","UBERON:0004200","CL:0000084"
"Kidney","Kidney Pyramid","UBERON:0004200","CL:0000097"
"Kidney","Kidney Pyramid","UBERON:0004200","CL:0000113"
"Kidney","Kidney Pyramid","UBERON:0004200","CL:0000236"
"Kidney","Kidney Pyramid","UBERON:0004200","CL:0000648"
"Kidney","Kidney Pyramid","UBERON:0004200","CL:0000650"
"Kidney","Kidney Pyramid","UBERON:0004200","CL:0000653"
"Kidney","Kidney Pyramid","UBERON:0004200","CL:0000775"
"Kidney","Kidney Pyramid","UBERON:0004200","CL:0000786"
"Kidney","Kidney Pyramid","UBERON:0004200","CL:0000814"
"Kidney","Kidney Pyramid","UBERON:0004200","CL:0000875"
"Kidney","Kidney Pyramid","UBERON:0004200","CL:0000890"
"Kidney","Kidney Pyramid","UBERON:0004200","CL:0000990"
"Kidney","Kidney Pyramid","UBERON:0004200","CL:0001058"
"Kidney","Kidney Pyramid","UBERON:0004200","CL:0002138"
"Kidney","Kidney Pyramid","UBERON:0004200","CL:0002201"
"Kidney","Kidney Pyramid","UBERON:0004200","CL:0002573"
"Kidney","Kidney Pyramid","UBERON:0004200","CL:0011031"
"Kidney","Kidney Pyramid","UBERON:0004200","CL:1000412"
"Kidney","Kidney Pyramid","UBERON:0004200","CL:1000452"
"Kidney","Kidney Pyramid","UBERON:0004200","CL:1000597"
"Kidney","Kidney Pyramid","UBERON:0004200","CL:1000692"
"Kidney","Kidney Pyramid","UBERON:0004200","CL:1000714"
"Kidney","Kidney Pyramid","UBERON:0004200","CL:1000715"
