source,dataset,organ,as,as_iri,age,sex,bmi,tool,cell_type,cell_type_label,cell_type_count,cell_type_percentage,biomarker_label,mean_expression_value
HuBMAP,https://entity.api.hubmapconsortium.org/entities/e0bc8680624ee3aa097f52cc0f860f48,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,celltypist,CL:0000136,Adip2,5,4.97E-05,DPYD,1.45549
HuBMAP,https://entity.api.hubmapconsortium.org/entities/e0bc8680624ee3aa097f52cc0f860f48,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,azimuth,CL:0000136,Adipocyte,17,1.69E-04,PFKFB3,0.1764706
HuBMAP,https://entity.api.hubmapconsortium.org/entities/e0bc8680624ee3aa097f52cc0f860f48,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,celltypist,CL:0000136,Adip2,5,4.97E-05,FOXP1,1.648516
HuBMAP,https://entity.api.hubmapconsortium.org/entities/e0bc8680624ee3aa097f52cc0f860f48,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,azimuth,CL:0000136,Adipocyte,17,1.69E-04,TMBIM4,0.05882353
HuBMAP,https://entity.api.hubmapconsortium.org/entities/e0bc8680624ee3aa097f52cc0f860f48,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,azimuth,CL:0000136,Adipocyte,17,1.69E-04,C1QTNF3-AMACR,0.1176471
HuBMAP,https://entity.api.hubmapconsortium.org/entities/e0bc8680624ee3aa097f52cc0f860f48,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,celltypist,CL:0000136,Adip2,5,4.97E-05,SSBP2,1.743005
HuBMAP,https://entity.api.hubmapconsortium.org/entities/e0bc8680624ee3aa097f52cc0f860f48,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,azimuth,CL:0000136,Adipocyte,17,1.69E-04,AQP7,0.2352941
HuBMAP,https://entity.api.hubmapconsortium.org/entities/e0bc8680624ee3aa097f52cc0f860f48,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,azimuth,CL:0000136,Adipocyte,17,1.69E-04,GPAM,0.2352941
HuBMAP,https://entity.api.hubmapconsortium.org/entities/e0bc8680624ee3aa097f52cc0f860f48,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,azimuth,CL:0000136,Adipocyte,17,1.69E-04,SLC16A4,0.05882353
HuBMAP,https://entity.api.hubmapconsortium.org/entities/e0bc8680624ee3aa097f52cc0f860f48,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,celltypist,CL:0000136,Adip2,5,4.97E-05,TXNIP,1.82074
HuBMAP,https://entity.api.hubmapconsortium.org/entities/e0bc8680624ee3aa097f52cc0f860f48,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,celltypist,CL:0000136,Adip2,5,4.97E-05,CACNA2D1,1.960339
HuBMAP,https://entity.api.hubmapconsortium.org/entities/e0bc8680624ee3aa097f52cc0f860f48,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,celltypist,CL:0000136,Adip2,5,4.97E-05,FOXN3,2.441708
HuBMAP,https://entity.api.hubmapconsortium.org/entities/e0bc8680624ee3aa097f52cc0f860f48,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,celltypist,CL:0000136,Adip2,5,4.97E-05,TNS1,1.710113
HuBMAP,https://entity.api.hubmapconsortium.org/entities/e0bc8680624ee3aa097f52cc0f860f48,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,celltypist,CL:0000136,Adip2,5,4.97E-05,EBF1,2.518264
HuBMAP,https://entity.api.hubmapconsortium.org/entities/e0bc8680624ee3aa097f52cc0f860f48,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,azimuth,CL:0000136,Adipocyte,17,1.69E-04,UBASH3B,0.1176471
HuBMAP,https://entity.api.hubmapconsortium.org/entities/e0bc8680624ee3aa097f52cc0f860f48,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,celltypist,CL:0000136,Adip2,5,4.97E-05,MBNL1,2.078179
HuBMAP,https://entity.api.hubmapconsortium.org/entities/d0f164331f53f745cfa3e67bf3feb22d,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,37,Male,29.3,azimuth,CL:0000136,Adipocyte,3,9.29E-04,SCML1,1
HuBMAP,https://entity.api.hubmapconsortium.org/entities/d0f164331f53f745cfa3e67bf3feb22d,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,37,Male,29.3,celltypist,CL:0000136,Adip1,10,3.10E-03,RN7SK,2.156333
HuBMAP,https://entity.api.hubmapconsortium.org/entities/d0f164331f53f745cfa3e67bf3feb22d,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,37,Male,29.3,azimuth,CL:0000136,Adipocyte,3,9.29E-04,CLK1,1
HuBMAP,https://entity.api.hubmapconsortium.org/entities/d0f164331f53f745cfa3e67bf3feb22d,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,37,Male,29.3,azimuth,CL:0000136,Adipocyte,3,9.29E-04,PTPRG,5.333333
HuBMAP,https://entity.api.hubmapconsortium.org/entities/d0f164331f53f745cfa3e67bf3feb22d,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,37,Male,29.3,celltypist,CL:0000136,Adip1,10,3.10E-03,MBNL1,2.647738
HuBMAP,https://entity.api.hubmapconsortium.org/entities/d0f164331f53f745cfa3e67bf3feb22d,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,37,Male,29.3,azimuth,CL:0000136,Adipocyte,3,9.29E-04,SS18,1
HuBMAP,https://entity.api.hubmapconsortium.org/entities/d0f164331f53f745cfa3e67bf3feb22d,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,37,Male,29.3,azimuth,CL:0000136,Adipocyte,3,9.29E-04,MIS18BP1,1
HuBMAP,https://entity.api.hubmapconsortium.org/entities/d0f164331f53f745cfa3e67bf3feb22d,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,37,Male,29.3,celltypist,CL:0000136,Adip1,10,3.10E-03,TRAK1,1.719263
HuBMAP,https://entity.api.hubmapconsortium.org/entities/d0f164331f53f745cfa3e67bf3feb22d,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,37,Male,29.3,celltypist,CL:0000136,Adip1,10,3.10E-03,ZBTB47-AS1,1.425576
HuBMAP,https://entity.api.hubmapconsortium.org/entities/d0f164331f53f745cfa3e67bf3feb22d,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,37,Male,29.3,celltypist,CL:0000136,Adip1,10,3.10E-03,VIM,2.211938
HuBMAP,https://entity.api.hubmapconsortium.org/entities/d0f164331f53f745cfa3e67bf3feb22d,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,37,Male,29.3,celltypist,CL:0000136,Adip1,10,3.10E-03,MALAT1,5.830931
HuBMAP,https://entity.api.hubmapconsortium.org/entities/d0f164331f53f745cfa3e67bf3feb22d,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,37,Male,29.3,azimuth,CL:0000136,Adipocyte,3,9.29E-04,DIP2C,1
HuBMAP,https://entity.api.hubmapconsortium.org/entities/d0f164331f53f745cfa3e67bf3feb22d,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,37,Male,29.3,celltypist,CL:0000136,Adip1,10,3.10E-03,TRIO,2.109666
HuBMAP,https://entity.api.hubmapconsortium.org/entities/d0f164331f53f745cfa3e67bf3feb22d,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,37,Male,29.3,celltypist,CL:0000136,Adip1,10,3.10E-03,KIF13A,1.950341
HuBMAP,https://entity.api.hubmapconsortium.org/entities/d0f164331f53f745cfa3e67bf3feb22d,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,37,Male,29.3,azimuth,CL:0000136,Adipocyte,3,9.29E-04,PDE8A,1
HuBMAP,https://entity.api.hubmapconsortium.org/entities/d0f164331f53f745cfa3e67bf3feb22d,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,37,Male,29.3,celltypist,CL:0000136,Adip1,10,3.10E-03,PTPRG,3.205266
HuBMAP,https://entity.api.hubmapconsortium.org/entities/d0f164331f53f745cfa3e67bf3feb22d,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,37,Male,29.3,azimuth,CL:0000136,Adipocyte,3,9.29E-04,XRN1,1
HuBMAP,https://entity.api.hubmapconsortium.org/entities/d0f164331f53f745cfa3e67bf3feb22d,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,37,Male,29.3,azimuth,CL:0000136,Adipocyte,3,9.29E-04,FOXO3,2.666667
HuBMAP,https://entity.api.hubmapconsortium.org/entities/d0f164331f53f745cfa3e67bf3feb22d,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,37,Male,29.3,azimuth,CL:0000136,Adipocyte,3,9.29E-04,OSBPL9,1
HuBMAP,https://entity.api.hubmapconsortium.org/entities/d0f164331f53f745cfa3e67bf3feb22d,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,37,Male,29.3,celltypist,CL:0000136,Adip1,10,3.10E-03,ANKRD12,1.323891
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D4$left%20cardiac%20atrium,heart,left cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002079,70,Female,25,celltypist,CL:0000136,Adip1,70,1.37E-02,PLIN1,2.383505
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D4$left%20cardiac%20atrium,heart,left cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002079,70,Female,25,celltypist,CL:0000136,Adip1,70,1.37E-02,PDE3B,3.615305
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D4$left%20cardiac%20atrium,heart,left cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002079,70,Female,25,celltypist,CL:0000136,Adip1,70,1.37E-02,SOX5,3.316849
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D4$left%20cardiac%20atrium,heart,left cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002079,70,Female,25,celltypist,CL:0000136,Adip1,70,1.37E-02,GHR,2.803601
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D4$left%20cardiac%20atrium,heart,left cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002079,70,Female,25,celltypist,CL:0000136,Adip1,70,1.37E-02,AQP7,3.089035
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$heart%20right%20ventricle,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,65,Male,30,celltypist,CL:0000136,Adip1,65,4.93E-03,NEAT1,4.088917
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$heart%20right%20ventricle,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,65,Male,30,celltypist,CL:0000136,Adip1,65,4.93E-03,EBF1,2.936852
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$heart%20right%20ventricle,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,55,Male,25,celltypist,CL:0000136,Adip2,7,1.93E-03,RBMS3-AS3,1.879849
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$heart%20right%20ventricle,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,55,Male,25,celltypist,CL:0000136,Adip2,7,1.93E-03,PDXDC1,2.120222
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$heart%20right%20ventricle,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,55,Male,25,celltypist,CL:0000136,Adip2,7,1.93E-03,KDM4B,1.481568
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$heart%20right%20ventricle,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,55,Male,25,celltypist,CL:0000136,Adip2,7,1.93E-03,MBD5,1.940575
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$heart%20right%20ventricle,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,55,Male,25,celltypist,CL:0000136,Adip2,7,1.93E-03,BIRC6,1.932956
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$heart%20right%20ventricle,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,55,Male,25,celltypist,CL:0000136,Adip2,7,1.93E-03,SPG7,1.32453
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$heart%20right%20ventricle,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,55,Male,25,celltypist,CL:0000136,Adip2,7,1.93E-03,WSB1,2.07735
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$heart%20right%20ventricle,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,55,Male,25,celltypist,CL:0000136,Adip2,7,1.93E-03,CSNK1A1,2.049855
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$heart%20left%20ventricle,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,65,Male,20,celltypist,CL:0000136,Adip2,6,1.32E-03,PLSCR1,1.52314
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,65,Male,20,celltypist,CL:0000136,Adip1,19,3.72E-03,PDE3B,2.623084
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,65,Male,20,celltypist,CL:0000136,Adip1,19,3.72E-03,NEAT1,5.176617
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,65,Male,20,celltypist,CL:0000136,Adip1,19,3.72E-03,DLC1,2.867147
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$heart%20left%20ventricle,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,65,Male,20,celltypist,CL:0000136,Adip2,6,1.32E-03,TIMP3,2.279728
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$heart%20left%20ventricle,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,65,Male,20,celltypist,CL:0000136,Adip2,6,1.32E-03,SLC2A3,1.771378
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,65,Male,20,celltypist,CL:0000136,Adip1,19,3.72E-03,GBE1,2.72352
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$heart%20left%20ventricle,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,65,Male,20,celltypist,CL:0000136,Adip2,6,1.32E-03,PNN,1.617531
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$heart%20left%20ventricle,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,65,Male,20,celltypist,CL:0000136,Adip2,6,1.32E-03,LDB2,2.331377
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$heart%20left%20ventricle,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,65,Male,20,celltypist,CL:0000136,Adip2,6,1.32E-03,ZFHX3,1.722501
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$heart%20left%20ventricle,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,65,Male,20,celltypist,CL:0000136,Adip2,6,1.32E-03,PDGFRB,2.248266
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$heart%20left%20ventricle,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,65,Male,20,celltypist,CL:0000136,Adip2,6,1.32E-03,EMCN,1.946937
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$heart%20left%20ventricle,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,65,Male,20,celltypist,CL:0000136,Adip2,6,1.32E-03,TCF4,2.580257
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,65,Male,20,celltypist,CL:0000136,Adip1,19,3.72E-03,FASN,2.64742
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,65,Male,20,celltypist,CL:0000136,Adip1,19,3.72E-03,SCD,3.584953
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,65,Male,20,celltypist,CL:0000136,Adip1,19,3.72E-03,EBF1,3.315248
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,65,Male,20,celltypist,CL:0000136,Adip1,19,3.72E-03,MGST1,2.781096
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$heart%20left%20ventricle,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,65,Male,20,celltypist,CL:0000136,Adip2,6,1.32E-03,SON,1.855345
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,65,Male,20,celltypist,CL:0000136,Adip1,19,3.72E-03,GPAM,3.514623
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,65,Male,20,celltypist,CL:0000136,Adip1,19,3.72E-03,SOX5,2.997608
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$heart%20left%20ventricle,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,50,Male,20,celltypist,CL:0000136,Adip1,31,4.67E-03,FRMD4A,1.476134
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$heart%20left%20ventricle,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,50,Male,20,celltypist,CL:0000136,Adip1,31,4.67E-03,FNDC3B,1.781178
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,50,Male,25,celltypist,CL:0000136,Adip2,37,1.65E-02,ACSL1,2.187658
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,50,Male,25,celltypist,CL:0000136,Adip2,37,1.65E-02,NAV3,1.858407
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,50,Male,25,celltypist,CL:0000136,Adip2,37,1.65E-02,ADH1B,1.786913
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,50,Male,25,celltypist,CL:0000136,Adip2,37,1.65E-02,EBF1,2.627855
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,50,Male,25,celltypist,CL:0000136,Adip2,37,1.65E-02,NEAT1,4.281702
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,50,Male,25,celltypist,CL:0000136,Adip2,37,1.65E-02,PTPRS,1.758206
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,50,Male,25,celltypist,CL:0000136,Adip2,37,1.65E-02,COL4A2,2.105115
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,50,Male,25,celltypist,CL:0000136,Adip2,37,1.65E-02,MAPK10,1.725661
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,50,Male,25,celltypist,CL:0000136,Adip2,37,1.65E-02,MGST1,1.900118
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,50,Male,25,celltypist,CL:0000136,Adip2,37,1.65E-02,ANGPTL4,1.855472
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$apex%20of%20heart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,50,Male,25,celltypist,CL:0000136,Adip4,7,2.55E-03,UBR2,1.573849
